lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,log_psi.1,log_psi.2,log_psi.3,log_psi.4,log_psi.5,log_psi.6,log_psi.7,log_psi.8,log_psi.9,log_psi.10,log_psi.11,log_psi.12,log_psi.13,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,mu_psi,sigma_psi,mu_gamma,sigma_gamma,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,psi.13,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,log_lik.103,log_lik.104,log_lik.105,log_lik.106,log_lik.107,log_lik.108,log_lik.109,log_lik.110
# Adaptation terminated
# Step size = 0.198964
# Diagonal elements of inverse mass matrix:
# 0.071488, 0.0141097, 0.0955534, 0.0294836, 0.00692912, 0.0179084, 0.0339746, 0.011289, 0.0329946, 0.0445023, 0.878209, 0.00959064, 1.31286, 0.489549, 0.166844, 0.0875661, 0.189503, 0.0730274, 0.0442748, 0.303282, 0.0596782, 0.280254, 0.388734, 0.532638, 0.185985, 0.170549, 0.33006, 0.0700804, 0.0881446, 0.0517018, 0.161724, 0.238797, 0.274742, 0.0273361, 0.169027, 0.265579, 0.0686061, 0.160033, 0.405922, 0.102988, 0.108983, 1.72367, 0.0607155
-4167.67,0.817706,0.198964,5,31,0,4188.92,75.2973,28.166,237.289,56.9095,71.5247,59.4139,30.4135,49.602,18.3999,160.192,224.686,33.0012,186.748,-1.27417,-1.13373,-1.03314,-1.08826,-1.67394,-1.54086,-0.783132,-1.60075,-0.450665,-0.579427,-0.468558,-1.16516,-1.74801,0.0548684,0.0928558,0.128934,0.225446,0.190702,0.0548522,0.0418902,0.341851,0.219968,0.0382865,0.048026,0.119877,0.0495362,-1.06852,0.644682,-1.82593,1.04323,0.279664,0.321831,0.355886,0.336803,0.187507,0.214197,0.456973,0.201746,0.637204,0.560219,0.625904,0.311872,0.174121,-33.0769,-39.5671,-31.5839,-46.6871,-40.257,-39.8195,-38.3544,-47.9226,-39.1779,-36.0113,-48.6788,-37.3601,-38.7491,-37.3137,-41.4439,-48.5226,-43.3838,-35.0577,-40.647,-43.169,-34.0088,-41.7854,-43.8447,-39.602,-39.281,-32.0979,-33.3808,-38.3145,-41.6009,-32.4731,-31.8508,-39.0592,-36.6397,-32.4606,-38.7031,-32.0756,-27.1138,-48.9303,-38.4449,-43.3857,-43.6432,-40.6403,-35.0379,-35.7511,-34.5077,-33.0265,-30.7314,-38.9123,-36.5613,-37.3679,-45.7452,-46.0895,-33.482,-36.1623,-32.0602,-34.7352,-39.4679,-42.3648,-42.6798,-43.7244,-41.2688,-48.2585,-50.2868,-28.1065,-32.3155,-42.5166,-40.0607,-31.0277,-34.2779,-35.7937,-32.7723,-30.2069,-38.293,-35.1462,-46.3555,-30.1113,-33.4188,-42.4497,-40.1808,-32.4989,-43.2031,-38.3428,-40.7351,-26.8432,-42.3489,-52.0022,-42.6063,-39.2423,-38.9041,-37.3324,-40.0688,-45.295,-44.3088,-38.0858,-40.7819,-36.3777,-34.7178,-35.8995,-37.3025,-32.913,-37.1976,-32.1025,-30.1665,-34.1151,-30.6818,-38.5042,-38.626,-33.0352,-40.3272,-43.3742
-4176.17,0.77111,0.198964,5,31,0,4194.31,79.5348,34.4524,204.971,56.7556,67.5545,60.5057,24.3531,52.4477,14.3464,171.436,281.535,29.534,223.66,-1.31503,-0.417641,-1.08246,-1.11283,-1.58905,-1.24154,-0.773006,-1.11336,-0.305528,0.248149,0.0334411,-1.21558,-0.712939,0.0221649,0.330809,0.237102,0.146337,0.181694,0.046975,0.235437,0.331636,0.341014,0.0478259,0.0187452,0.351903,0.00523133,-0.802652,0.683962,-1.92641,1.61548,0.268466,0.658598,0.338762,0.328627,0.204119,0.288938,0.461623,0.328454,0.736734,1.28165,1.03401,0.296538,0.490201,-33.0045,-38.0559,-32.533,-46.3839,-40.461,-40.4598,-38.4632,-48.1384,-39.6237,-36.7041,-48.7076,-39.7934,-38.6006,-35.4039,-40.9883,-47.2707,-43.4321,-33.8509,-39.4627,-43.7035,-35.5583,-40.7555,-44.7691,-41.5706,-40.1056,-31.4413,-31.0452,-37.5929,-41.9533,-32.191,-32.0374,-37.4317,-37.5374,-32.8603,-38.2956,-31.7088,-26.8593,-45.0159,-36.3045,-40.9557,-41.0425,-42.1571,-35.5679,-38.5828,-36.0092,-33.6871,-28.5295,-38.6466,-36.1837,-35.457,-45.1734,-46.9582,-35.0249,-35.1937,-32.2383,-34.983,-41.0812,-42.9967,-44.3644,-43.9022,-41.0792,-46.3171,-52.1058,-27.8617,-32.2449,-43.2915,-40.1656,-31.3694,-34.6692,-35.9145,-33.7277,-30.0657,-37.7254,-34.5584,-44.1874,-30.941,-33.62,-43.3357,-40.0623,-33.6972,-43.5293,-38.6158,-42.3584,-28.0889,-41.6619,-54.0527,-42.07,-37.3499,-39.1519,-36.881,-40.1741,-44.3921,-43.5761,-38.55,-40.8692,-35.8838,-34.895,-36.3265,-37.2081,-33.0176,-38.1465,-31.9725,-30.9837,-36.4492,-29.3833,-37.9721,-39.104,-33.9972,-39.5603,-41.959
-4165.51,0.870043,0.198964,5,31,0,4196.76,101.979,30.8391,215.343,50.1089,68.6376,55.8278,27.0789,50.8946,16.6905,165.659,247.95,32.0109,163.891,-0.264997,-1.13457,-1.18692,-1.19845,-1.45284,-1.56272,-0.981942,-1.36405,-1.04741,-0.574756,-0.218649,-1.03111,-1.81294,0.102944,0.11221,0.155258,0.273676,0.192383,0.0566602,0.0368346,0.338014,0.195767,0.0148427,0.0481386,0.142188,0.0357059,-1.01556,0.625707,-1.92911,1.36067,0.767208,0.32156,0.305161,0.301663,0.233904,0.209565,0.374583,0.255623,0.350844,0.562842,0.803604,0.35661,0.163174,-34.294,-38.7489,-31.5527,-47.2589,-40.3853,-39.0981,-39.1198,-49.0396,-38.8559,-34.8453,-48.4946,-36.2891,-38.6781,-36.2407,-41.4406,-48.5039,-43.3939,-34.3978,-40.5981,-43.6558,-33.7803,-41.8191,-43.0399,-39.357,-39.6057,-32.1407,-32.602,-38.206,-42.332,-32.1966,-31.8429,-38.6436,-37.2971,-32.413,-38.7149,-32.1324,-27.9917,-50.0265,-39.5984,-44.4073,-43.227,-40.5053,-35.3271,-36.9355,-34.5047,-33.0798,-30.4382,-39.3658,-36.4461,-36.6207,-45.9265,-45.7194,-33.6651,-36.6846,-32.246,-34.5432,-39.1906,-42.1126,-44.1077,-42.8654,-41.0605,-46.046,-50.7919,-28.1438,-32.2209,-42.8286,-39.7278,-31.0141,-34.0746,-34.8137,-33.0789,-30.2525,-38.2402,-35.2344,-46.3133,-30.4098,-34.2341,-41.6486,-40.5769,-32.7982,-41.8526,-38.0932,-40.7574,-26.3749,-41.6611,-52.0252,-42.6838,-38.1327,-38.9781,-37.527,-39.9887,-44.7672,-43.8647,-38.071,-40.4316,-36.4234,-34.6816,-35.2374,-37.4818,-32.7212,-37.6053,-32.3726,-30.0913,-34.7275,-30.2061,-38.6036,-38.0998,-33.4439,-40.0732,-43.0489
-4165.84,0.958791,0.198964,5,31,0,4185.2,89.7306,28.2486,194.456,51.6915,61.0727,67.1212,22.1848,50.8394,18.2099,157.157,283.102,26.9264,190.676,-0.618504,-1.19887,-1.15133,-1.18031,-1.7497,-1.35314,-0.670339,-1.41602,-0.987945,-0.199662,-0.132406,-1.26345,-0.964249,0.0398988,0.0514136,0.188255,0.175607,0.195051,0.0650085,0.198205,0.348305,0.334675,0.0556227,0.0247659,0.205296,0.0226893,-0.972109,0.461384,-1.78817,1.22397,0.53875,0.301534,0.316217,0.307182,0.173825,0.258428,0.511535,0.242678,0.372341,0.819008,0.875985,0.282678,0.38127,-33.7304,-37.703,-31.6062,-47.9516,-40.0474,-39.9462,-39.3317,-47.7234,-39.0911,-35.6073,-48.795,-36.6837,-38.5505,-35.1556,-41.4235,-47.9656,-43.9641,-34.3286,-40.2251,-43.5725,-34.4219,-41.0463,-45.0397,-40.3177,-40.4482,-31.8945,-32.0162,-38.2456,-41.8246,-32.5059,-31.5911,-38.1924,-36.9705,-32.5902,-38.908,-31.8467,-27.5524,-47.7781,-36.5212,-43.2615,-42.9207,-42.1881,-35.2855,-35.7341,-35.5335,-33.944,-29.5344,-39.307,-37.1906,-37.3392,-46.5023,-46.5665,-34.756,-34.4124,-32.8147,-34.4817,-40.1182,-41.5022,-41.5658,-43.493,-40.7116,-47.1705,-51.4061,-27.566,-32.332,-42.251,-40.3648,-31.4996,-34.1069,-37.4112,-33.4188,-30.9475,-37.9644,-35.052,-45.0569,-29.7102,-32.869,-42.4424,-39.8844,-33.1042,-43.3815,-38.6452,-40.9546,-27.1668,-42.5415,-51.3684,-42.1307,-36.4282,-38.993,-37.6559,-40.1282,-44.8795,-44.1187,-38.3835,-40.8403,-35.9915,-35.3059,-36.7056,-37.2187,-32.4258,-37.8799,-31.8746,-31.2543,-34.1702,-30.5862,-38.2374,-38.7807,-33.3245,-39.498,-43.4295
-4171.82,0.923957,0.198964,5,31,0,4189.21,69.3837,29.3088,213.044,65.6785,67.2645,70.0606,24.9559,59.796,20.8474,162.089,292.577,34.9716,256.913,-1.03075,-1.29378,-0.939623,-0.965361,-1.60528,-1.35099,-1.013,-1.2884,-0.254053,-0.415498,0.111411,-1.13314,-0.355944,0.0996426,0.0604756,0.235212,0.174097,0.155224,0.0249042,0.091855,0.275189,0.231225,0.0802166,0.0238134,0.22548,0.00663169,-0.875494,0.559846,-1.81848,1.30126,0.356739,0.274233,0.390775,0.380846,0.200834,0.258985,0.363128,0.275712,0.775651,0.660011,1.11785,0.322021,0.700512,-32.5362,-37.946,-32.4437,-45.884,-40.4026,-39.8672,-39.0143,-48.2631,-39.3744,-35.5343,-48.6415,-38.4077,-38.5819,-34.7869,-40.8567,-48.5424,-43.6637,-33.7863,-40.1173,-43.0518,-34.8325,-40.6574,-44.0545,-39.5602,-39.7921,-32.0315,-31.8606,-38.1236,-41.4268,-31.8369,-31.762,-37.8916,-37.5746,-32.8664,-38.4019,-32.3445,-27.5084,-48.3362,-37.3584,-43.5659,-44.128,-42.5995,-35.4079,-36.9402,-35.5993,-33.762,-29.804,-39.5891,-37.5036,-37.3063,-47.0576,-46.8076,-34.3137,-35.6015,-32.6894,-34.6444,-39.5868,-42.6425,-44.0295,-42.9365,-39.7374,-47.0513,-50.7776,-27.8257,-32.2502,-42.2341,-40.7947,-30.8803,-34.0558,-35.2224,-33.0178,-31.1805,-36.864,-35.0195,-47.2832,-30.3574,-32.5622,-42.6972,-40.8939,-32.8546,-43.3687,-38.3029,-40.1814,-26.8556,-43.2877,-51.754,-42.2165,-37.2748,-39.1963,-37.5406,-39.8903,-44.5691,-43.6688,-38.6923,-40.7168,-36.3815,-35.3983,-36.1322,-37.318,-32.4878,-38.0631,-32.2727,-30.3672,-34.4403,-29.7891,-38.1854,-38.8575,-33.4901,-39.4541,-43.4562
-4172.7,0.937896,0.198964,5,31,0,4194.46,69.9733,29.7301,221.075,61.6882,70.4889,70.3115,23.016,55.081,14.6977,162.333,279.764,33.4712,269.3,-1.33231,-1.27393,-0.925402,-1.13076,-1.55079,-1.34284,-1.01245,-1.29096,-0.877796,-0.248097,0.201297,-1.32569,-0.406354,0.112473,0.0600763,0.215047,0.174074,0.164516,0.0253924,0.0789704,0.293754,0.324585,0.119378,0.0240587,0.246362,0.00812096,-0.91736,0.569452,-1.69949,1.52471,0.263866,0.27973,0.396372,0.322788,0.212081,0.261103,0.363327,0.275005,0.415698,0.780284,1.22299,0.26562,0.666075,-34.0135,-38.0798,-32.8504,-46.4921,-40.2609,-40.1108,-39.1663,-48.3835,-39.2716,-35.4356,-48.653,-39.299,-38.4736,-35.0576,-40.5256,-47.9739,-43.6744,-33.5447,-39.9532,-42.53,-35.0169,-41.1515,-44.8191,-40.2498,-40.2833,-31.9336,-31.7446,-37.9712,-41.8241,-31.7942,-31.7831,-37.7666,-37.027,-32.7538,-38.4763,-32.0805,-27.3081,-47.2886,-37.4568,-43.0647,-43.8847,-41.9206,-34.7058,-36.4529,-35.4744,-33.3133,-30.4803,-39.1336,-36.824,-36.9342,-46.8258,-46.7223,-34.1174,-35.5151,-32.4664,-34.6541,-39.5067,-43.9572,-43.8202,-43.256,-39.8135,-46.5783,-51.0349,-28.348,-31.8704,-42.2887,-40.6134,-31.0859,-34.2761,-35.6791,-32.9837,-31.2918,-37.3193,-34.8631,-47.1176,-31.1817,-33.1704,-42.5419,-41.0798,-32.7869,-43.0971,-38.2971,-40.3026,-26.9263,-43.0377,-53.2009,-42.342,-37.4338,-38.9652,-37.0557,-39.9577,-44.4771,-43.554,-38.6355,-40.9116,-36.2797,-34.6219,-36.0064,-37.2816,-32.7806,-37.658,-32.034,-30.2664,-34.6982,-29.8074,-38.112,-38.8182,-33.5399,-39.624,-43.0277
-4176.54,0.725612,0.198964,5,31,0,4195.67,108.603,26.9911,199.406,58.1133,59.8566,64.1083,29.3904,45.5126,17.1645,189.78,251.243,32.6401,175.636,-0.15508,-1.41752,-1.14825,-1.08161,-1.77877,-1.50502,0.120012,-1.40473,-0.731129,-0.30266,0.285227,-0.742131,-1.26407,0.038008,0.0698202,0.160543,0.218486,0.144953,0.010477,0.119711,0.340904,0.251597,0.0178043,0.0356823,0.251973,0.00448772,-0.772549,0.489916,-1.97594,1.50598,0.856347,0.242315,0.317191,0.33905,0.168845,0.222013,1.12751,0.245434,0.481365,0.73885,1.33006,0.476098,0.282503,-33.6062,-38.8499,-31.911,-46.9689,-39.7197,-39.5186,-38.8838,-49.3525,-38.4965,-36.1651,-49.072,-38.4948,-38.9683,-35.5341,-39.7203,-48.6499,-44.2044,-34.5646,-40.4453,-43.501,-34.8898,-41.6627,-43.7755,-40.0854,-39.036,-32.295,-32.4158,-38.1967,-41.9875,-32.7759,-31.8295,-38.2536,-37.1724,-32.4712,-38.6747,-31.3837,-27.4095,-47.7879,-38.2694,-44.3192,-42.3878,-41.4669,-34.9282,-36.5372,-35.2461,-33.0986,-30.6254,-39.4373,-37.3612,-36.4982,-45.5535,-45.7794,-33.8775,-35.0889,-32.436,-34.8292,-39.5669,-42.2159,-42.3949,-43.1427,-41.129,-44.9702,-50.3445,-28.4348,-31.282,-42.1094,-40.2806,-31.2646,-34.1745,-34.9865,-33.0157,-31.3637,-37.7042,-35.5021,-46.6048,-29.405,-33.6067,-42.3574,-41.5455,-32.255,-42.3595,-38.5534,-40.8453,-26.5312,-41.9861,-50.2023,-42.2622,-37.6669,-39.3575,-37.0159,-40.5382,-44.7104,-43.5228,-38.726,-40.8503,-36.2375,-35.1764,-35.8687,-37.703,-33.0291,-38.0439,-32.2743,-30.9008,-34.6398,-30.335,-38.6878,-38.7427,-33.6754,-40.1489,-43.4289
-4166.85,0.985624,0.198964,5,31,0,4195.4,104.607,29.1841,212.979,50.933,73.0563,58.8408,28.143,53.148,17.205,179.628,287.603,27.8232,271.002,-0.319754,-0.943846,-0.814535,-1.30568,-1.53166,-1.52854,-0.470549,-1.33292,-0.779325,0.603071,0.223657,-1.18402,-1.31931,0.0692844,0.177097,0.199798,0.186191,0.181494,0.0386251,0.0827586,0.335473,0.274202,0.0527967,0.0312601,0.145795,0.00282971,-0.851308,0.772414,-1.23585,1.66143,0.726328,0.389128,0.442845,0.270988,0.216177,0.216852,0.624659,0.263705,0.458716,1.82772,1.25064,0.306046,0.267321,-33.3347,-38.8969,-31.4417,-47.2737,-40.5866,-39.6527,-37.8679,-47.8057,-39.0112,-36.1367,-47.9859,-36.343,-38.2469,-35.686,-41.1501,-47.8381,-43.6414,-34.2745,-40.6216,-42.403,-33.6397,-41.0666,-43.7486,-40.0734,-39.9912,-32.3602,-32.165,-38.8755,-41.7671,-32.4036,-31.7289,-38.954,-36.892,-32.444,-37.5494,-31.8749,-27.4153,-47.9392,-36.0585,-40.9979,-42.6134,-41.2105,-35.2423,-36.5504,-35.3778,-33.4583,-29.766,-39.3699,-36.6255,-36.7845,-45.8458,-46.2606,-34.4289,-34.4368,-32.2776,-34.6901,-40.0492,-40.9562,-42.7746,-44.4551,-40.8333,-48.7056,-50.7913,-27.6148,-32.5901,-42.4144,-40.2077,-31.253,-34.0391,-34.5528,-33.1157,-30.4532,-37.6823,-34.9644,-45.3715,-30.5403,-33.1827,-42.9014,-40.0806,-33.002,-42.8381,-38.0786,-41.5486,-27.7717,-42.5635,-51.9189,-42.7081,-36.0872,-38.9877,-37.9332,-40.3358,-45.579,-44.8222,-38.4269,-41.124,-35.976,-34.5767,-35.8438,-37.1754,-32.5947,-38.1018,-31.673,-30.5082,-34.3513,-29.5904,-38.1192,-39.3053,-33.4847,-39.6064,-42.9445
-4165.6,0.999678,0.198964,5,31,0,4185.02,84.8551,36.1061,189.409,54.4413,60.6734,65.2356,30.4338,52.3233,14.8915,178.982,247.561,32.9326,250.987,-0.985065,-0.706256,-1.3066,-0.97034,-1.7516,-1.31092,-0.312363,-1.38085,-0.372426,0.65065,-0.273992,-0.79367,-1.62186,0.0192838,0.207941,0.157823,0.208036,0.172049,0.0677064,0.102901,0.292224,0.381671,0.0280454,0.0348015,0.308503,0.0310162,-0.926085,0.732842,-1.93944,1.17872,0.373415,0.493488,0.270738,0.378954,0.173496,0.269571,0.731716,0.251365,0.689061,1.91679,0.760338,0.452182,0.197532,-33.4767,-37.618,-31.9684,-45.6846,-39.7009,-39.301,-38.2363,-48.2428,-38.9171,-36.9259,-48.4078,-39.6009,-37.8819,-36.4283,-40.5828,-46.7017,-43.7707,-34.5261,-40.8836,-44.1692,-35.8838,-41.0425,-44.0754,-40.7653,-40.0506,-32.3229,-32.3276,-38.0334,-42.0639,-32.6623,-31.6889,-38.2879,-37.6412,-32.443,-38.3913,-31.8425,-27.1999,-47.0497,-36.9642,-42.0756,-42.5604,-42.309,-35.6009,-37.9032,-35.2665,-33.5987,-29.7336,-39.2909,-36.8562,-36.1503,-45.3246,-45.757,-34.2596,-35.0658,-32.594,-34.5593,-39.9659,-41.6907,-43.6423,-43.1644,-41.2756,-46.9176,-50.7573,-27.6721,-32.44,-41.717,-39.8048,-31.4742,-34.0546,-37.3953,-32.8738,-30.3983,-37.113,-35.1062,-45.4308,-29.4491,-33.2018,-42.2617,-40.2993,-32.7435,-42.5752,-38.0842,-41.2874,-26.7047,-41.7536,-52.134,-42.1289,-38.4231,-39.0072,-37.3204,-40.211,-44.5493,-43.4413,-38.2352,-40.5275,-35.9045,-34.6991,-35.0794,-37.2536,-32.7015,-37.6811,-31.9879,-30.7625,-34.7948,-29.6674,-38.2401,-38.6385,-33.8227,-39.7708,-42.2044
-4164.96,0.756084,0.198964,5,31,0,4187.84,91.4019,38.0707,218.902,45.5346,68.4085,57.9908,33.4399,48.7079,15.6414,195.882,296.589,30.6709,222.721,-0.295641,-0.636346,-0.928724,-1.34119,-1.56485,-1.52889,-0.51488,-1.4013,-0.938473,0.535827,0.435599,-1.38849,-1.37879,0.117277,0.18012,0.211927,0.221698,0.141005,0.043397,0.0384553,0.39992,0.233067,0.0390509,0.0270398,0.150455,0.0243343,-0.7688,0.706221,-1.29051,1.6452,0.744055,0.529222,0.395057,0.261533,0.20912,0.216776,0.597573,0.246277,0.391225,1.70886,1.54589,0.249452,0.251882,-33.8777,-38.8327,-32.2045,-47.8303,-40.6471,-40.2125,-39.6705,-48.4128,-38.8652,-35.1809,-47.9517,-37.3229,-38.2863,-35.2177,-41.2315,-47.7024,-43.548,-33.897,-39.4327,-42.7746,-33.7595,-40.8761,-44.4289,-39.5903,-39.8016,-31.7039,-31.9049,-38.323,-41.5459,-31.4581,-31.5357,-38.1848,-36.9911,-32.3124,-38.1233,-31.6787,-26.1243,-48.2709,-36.5552,-41.8301,-41.9287,-41.0578,-35.4502,-36.9381,-35.3378,-33.334,-29.8762,-39.5151,-36.6398,-36.7101,-45.7978,-45.9423,-34.2755,-34.9631,-32.1087,-34.3386,-39.9117,-41.4454,-42.6609,-42.8661,-41.0255,-46.6682,-51.7568,-27.9891,-32.3005,-42.6633,-40.5121,-31.5096,-33.7897,-35.0453,-33.2846,-30.2197,-38.5008,-34.4191,-45.2951,-30.662,-33.001,-43.0654,-40.8419,-33.0739,-44.1746,-38.03,-41.183,-27.4243,-42.8819,-52.4842,-42.4156,-36.921,-38.9853,-37.789,-40.268,-45.0842,-43.7102,-38.4628,-41.1643,-36.0481,-34.1863,-35.498,-36.9695,-32.7692,-38.1232,-31.7889,-30.4258,-34.9991,-29.48,-37.8682,-38.9587,-34.1253,-39.8924,-42.4958
-4164.73,0.804189,0.198964,5,31,0,4181.36,103.674,29.5597,192.721,64.6139,63.8233,61.495,25.5398,55.1034,17.4871,182.449,214.733,28.5996,198.829,-0.606697,-1.17664,-1.29033,-0.526495,-1.68869,-1.40656,0.0086626,-1.26968,-0.611507,0.23024,-0.29784,-0.958116,-1.48849,0.0298689,0.195146,0.196988,0.149689,0.226417,0.081327,0.133485,0.270988,0.276345,0.050843,0.0447758,0.243773,0.0554779,-0.808583,0.599156,-1.78979,0.792462,0.545149,0.308312,0.27518,0.590672,0.184761,0.244985,1.0087,0.280922,0.542533,1.2589,0.74242,0.383615,0.225713,-33.3892,-37.5938,-32.0551,-45.5318,-40.4772,-39.1924,-37.6234,-47.0186,-38.5967,-36.3763,-49.3533,-37.7481,-38.9753,-36.7145,-39.337,-48.0018,-43.4067,-34.8485,-40.1568,-45.3812,-34.5479,-40.6411,-44.0357,-40.6217,-39.2272,-32.6688,-31.8327,-38.1285,-41.6156,-33.3656,-31.7324,-39.1395,-37.7909,-32.0298,-38.8022,-31.3139,-28.532,-46.9842,-36.7156,-42.8147,-43.0557,-40.9125,-34.8325,-38.0477,-35.3863,-33.4883,-29.7288,-39.0631,-36.4478,-35.8906,-45.1057,-45.6036,-34.1429,-34.4249,-32.9471,-34.8826,-40.08,-43.0954,-44.2012,-44.2456,-41.0608,-47.2843,-50.7324,-27.9362,-31.7084,-42.3112,-40.1516,-31.6944,-34.216,-37.9336,-33.1802,-30.6854,-37.0205,-36.0912,-45.4202,-28.8233,-33.0013,-42.6421,-40.1061,-32.3801,-42.2325,-38.2192,-41.3842,-26.878,-42.269,-51.6827,-41.9219,-40.5567,-39.1267,-37.1037,-40.667,-45.3495,-44.4366,-38.4755,-41.3495,-36.0197,-34.5914,-36.0352,-37.2429,-33.1255,-37.9018,-31.6937,-31.0628,-34.259,-29.9197,-38.2341,-39.0792,-33.5066,-39.6645,-42.6297
-4160.78,0.266541,0.198964,4,15,0,4182.41,106.126,29.0191,195.905,62.7849,63.9397,62.1812,27.2799,53.4494,17.5252,181.074,219.114,29.3103,216.962,-0.567599,-1.16479,-1.26374,-0.538977,-1.67959,-1.40446,-0.0648982,-1.23755,-0.662111,0.240328,-0.573529,-1.02966,-1.51415,0.0295823,0.201379,0.199137,0.146295,0.219252,0.0799326,0.142869,0.268691,0.264317,0.054099,0.037238,0.244576,0.0563763,-0.815301,0.56429,-1.77963,0.786049,0.566885,0.311987,0.282594,0.583345,0.18645,0.2455,0.937163,0.290094,0.515761,1.27167,0.563533,0.357128,0.219996,-33.6477,-37.4377,-32.0716,-45.2921,-40.3442,-39.131,-37.708,-47.3058,-38.6756,-36.0588,-48.9134,-37.8106,-38.5759,-36.5501,-39.3919,-47.574,-43.3716,-34.6274,-39.9991,-45.0133,-34.5688,-40.7361,-43.725,-40.5184,-39.814,-32.3543,-31.7172,-37.9943,-41.8349,-32.9148,-32.024,-38.687,-37.4463,-32.4561,-38.6045,-31.5251,-28.7512,-46.7893,-36.5782,-42.3607,-42.7388,-41.6479,-35.0231,-37.5659,-35.3029,-34.0839,-29.5263,-38.9388,-36.4762,-36.314,-45.3507,-46.0764,-34.7977,-34.8337,-32.8644,-34.7936,-40.4803,-42.5238,-43.3038,-43.9611,-40.9846,-46.7942,-50.7775,-28.0637,-32.1647,-42.3444,-39.5683,-31.0436,-34.2647,-37.8166,-34.1792,-30.6745,-37.3032,-35.5626,-43.8841,-29.8692,-33.3429,-42.1354,-40.074,-33.0593,-42.1088,-38.1659,-41.6838,-27.4403,-42.3455,-51.3594,-42.174,-40.017,-38.8395,-36.8356,-40.6283,-45.2974,-44.3492,-38.2923,-41.2535,-36.2176,-34.5464,-35.4739,-37.3808,-32.943,-37.8627,-31.7838,-30.9033,-34.6282,-29.8608,-38.2643,-39.0643,-33.7213,-39.7483,-42.6317
