lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,log_lik.103,log_lik.104,log_lik.105,log_lik.106,log_lik.107,log_lik.108,log_lik.109,log_lik.110
# Adaptation terminated
# Step size = 0.302723
# Diagonal elements of inverse mass matrix:
# 0.0103516, 0.00659376, 0.0385662, 0.0118553, 0.00691282, 0.0125214, 0.00710682, 0.00515714, 0.0382512, 0.0109945, 0.00881295, 0.013142, 0.305659, 0.0664457, 0.0865666, 1.12804
-4201.98,0.995082,0.302723,4,15,0,4212.22,55.5727,29.1209,188.838,50.8256,76.522,60.77,18.6071,49.5243,15.2293,91.8927,101.196,30.5815,207.531,0.0612343,0.0337327,2.08187,-35.0206,-38.3915,-32.9069,-46.5873,-39.0703,-38.6492,-39.8684,-47.0073,-39.4698,-35.2872,-49.2004,-38.8833,-40.3875,-38.3191,-41.0998,-50.2287,-45.3079,-35.9879,-40.4877,-47.5159,-34.8399,-44.2254,-43.7339,-40.1762,-39.918,-34.0393,-34.3367,-38.771,-42.547,-32.3963,-32.7352,-39.7022,-36.5926,-33.4714,-39.6215,-32.7012,-29.5062,-47.8398,-36.1572,-45.0973,-42.6663,-40.716,-34.3819,-38.1246,-34.8657,-33.2257,-29.1034,-39.2573,-37.0096,-36.1962,-43.8626,-46.711,-34.3456,-34.7043,-32.4406,-36.0861,-39.952,-46.4938,-44.9768,-43.5797,-43.7269,-44.7949,-49.8586,-27.5672,-30.8332,-41.4474,-39.5452,-31.9823,-34.9739,-38.8533,-34.37,-30.2475,-37.5786,-34.6037,-42.5707,-30.7702,-32.5199,-41.1477,-40.1854,-32.4083,-38.4775,-40.7543,-42.1494,-27.8798,-42.3655,-50.9829,-43.9479,-42.4076,-39.0988,-37.0342,-39.221,-43.9794,-42.9191,-38.3808,-40.7318,-37.9287,-34.8034,-35.025,-39.8045,-32.72,-38.3773,-31.7938,-30.838,-32.4132,-30.5451,-41.6608,-38.062,-34.2619,-41.0795,-44.8298
-4202.31,0.883428,0.302723,4,15,0,4212.25,71.1054,27.9934,211.496,51.8824,74.9557,54.8681,20.83,55.0627,20.5249,111.899,111.374,29.9516,114.649,0.0959275,0.0454818,2.01133,-34.239,-37.7586,-33.5938,-47.6227,-39.3644,-37.8115,-40.6816,-46.5982,-39.4491,-34.2862,-49.9295,-37.8653,-40.8382,-37.2245,-39.9138,-49.6875,-44.961,-35.5902,-40.5439,-48.347,-34.4163,-43.746,-42.7232,-40.2006,-38.9554,-32.8116,-32.8513,-38.5556,-42.5803,-32.2537,-32.4579,-39.5701,-37.3487,-33.1735,-39.4949,-32.2349,-30.093,-49.3788,-37.7109,-44.3918,-44.079,-40.6326,-34.7107,-38.4051,-34.4967,-32.8826,-28.9644,-39.2834,-37.1271,-36.144,-45.8531,-46.4024,-33.8823,-35.8044,-32.1541,-35.7061,-39.5775,-48.2453,-45.6096,-42.549,-42.5564,-44.8618,-50.8069,-27.6578,-31.4832,-41.3842,-38.9456,-31.9292,-35.1154,-39.039,-33.8967,-29.7236,-37.2945,-35.2172,-43.647,-30.6362,-33.75,-40.787,-40.9571,-32.0967,-38.1451,-39.9772,-42.457,-27.9261,-42.5756,-53.6047,-45.1481,-42.3666,-38.8275,-37.8676,-39.1847,-43.8577,-42.7053,-37.995,-40.7412,-37.3198,-34.5297,-34.9816,-39.5035,-32.9628,-38.0369,-31.5576,-30.6626,-32.7496,-30.5298,-41.3408,-37.6313,-33.4898,-41.4346,-45.2127
-4199.91,0.99833,0.302723,4,15,0,4206.02,63.0615,31.0155,222.019,55.0718,83.6357,71.8528,21.1692,57.5678,18.55,107.486,117.918,31.8583,206.738,0.0724274,0.0351194,2.03179,-34.8634,-37.6834,-33.1681,-46.7968,-39.2915,-37.9958,-40.153,-46.7104,-39.0207,-34.808,-49.1682,-38.3323,-40.7418,-37.9301,-41.523,-49.9961,-45.1121,-36.0898,-40.9684,-49.812,-34.3089,-43.8651,-43.333,-39.7964,-39.5701,-33.6183,-33.8814,-38.2391,-42.2367,-32.2599,-32.4386,-39.5426,-36.6162,-33.1818,-39.7359,-32.493,-30.5237,-49.8705,-36.235,-45.0638,-43.4193,-40.7079,-34.3555,-38.1723,-34.3774,-32.9773,-29.7296,-38.8676,-37.2401,-36.1282,-44.2254,-46.4973,-33.9371,-34.582,-31.9913,-35.6056,-39.6083,-47.2649,-45.8234,-43.4247,-42.9917,-45.3467,-49.6153,-27.6798,-30.8438,-41.0869,-39.0435,-31.72,-34.7624,-39.4597,-34.8805,-29.974,-37.3686,-34.6109,-43.4253,-31.0578,-32.9152,-40.7819,-40.7346,-32.0875,-38.313,-40.0149,-42.194,-28.4249,-42.9575,-52.042,-45.0605,-43.9937,-38.5912,-37.5001,-39.0285,-44.0508,-42.906,-37.9017,-40.7373,-37.505,-34.371,-34.7659,-39.4734,-32.4002,-37.8101,-31.347,-30.3363,-32.0989,-30.5076,-41.2929,-37.6579,-33.6032,-40.8807,-45.153
-4200.36,0.877873,0.302723,3,15,0,4209.4,71.0314,32.1503,203.387,58.138,84.8639,56.7264,22.5456,62.0872,24.2994,116.414,117.185,38.5678,208.434,0.0839467,0.0523693,2.12107,-33.7887,-37.7035,-33.5905,-46.3646,-38.2574,-37.8588,-39.6139,-46.9679,-39.0139,-35.0096,-48.8043,-39.347,-39.5613,-38.1192,-40.6829,-49.756,-44.8997,-35.3467,-42.0883,-47.3152,-34.6569,-43.1012,-42.779,-39.4625,-39.1441,-33.4403,-34.0371,-38.5268,-41.928,-32.1217,-32.046,-39.6267,-37.3188,-32.986,-39.3415,-32.6997,-30.0075,-49.9116,-37.2475,-44.6953,-44.7118,-41.6211,-34.8471,-38.8644,-34.3147,-33.0834,-29.0585,-39.2369,-37.3934,-36.7981,-44.8924,-46.0363,-33.6134,-35.4345,-32.0909,-35.5432,-39.479,-47.7243,-46.3828,-43.363,-42.6735,-46.6692,-49.821,-27.3577,-31.1083,-41.2816,-39.4953,-32.2619,-34.8296,-38.2629,-33.8534,-30.0145,-37.268,-34.9929,-44.3376,-30.8574,-32.8071,-41.4675,-40.8886,-31.9303,-38.5888,-39.6774,-41.8427,-28.2344,-43.5501,-52.3063,-44.8828,-44.3566,-38.7287,-37.751,-39.0717,-44.3229,-43.1404,-37.8609,-41.1431,-37.3855,-34.5731,-34.9434,-39.0507,-32.6236,-38.0424,-31.6357,-30.5515,-32.8069,-30.754,-40.9045,-38.0973,-33.6371,-40.73,-45.1724
-4197.19,0.816449,0.302723,4,15,0,4205.67,75.1515,32.3276,214.685,56.8788,85.0668,61.0535,23.821,60.0871,18.9188,114.192,120.525,35.7728,134.918,0.0750189,0.0487126,2.17822,-34.3605,-38.0532,-33.5091,-46.8224,-38.7813,-37.9383,-40.3387,-46.9876,-39.4007,-34.8811,-49.2156,-38.6954,-40.3425,-37.514,-41.268,-50.4796,-45.1042,-35.5576,-41.7676,-48.6673,-34.3063,-43.5473,-42.9402,-39.789,-39.5764,-33.0492,-33.9003,-38.1253,-42.0724,-31.7961,-32.0064,-39.1195,-36.877,-33.0058,-39.217,-32.5544,-29.9209,-49.9434,-37.4307,-45.4722,-44.2095,-41.0712,-34.3801,-38.5875,-34.1613,-32.9456,-29.3151,-38.8132,-37.2669,-36.3325,-44.911,-46.0308,-33.5374,-35.9131,-31.8832,-35.3661,-39.3364,-48.315,-46.8745,-43.201,-42.8477,-45.8149,-50.116,-27.3996,-30.9117,-41.4525,-39.1262,-32.0998,-34.8906,-38.2643,-34.3223,-29.9874,-37.3493,-34.4877,-43.9833,-31.1861,-32.9698,-40.9636,-40.8156,-31.9779,-38.3467,-39.7137,-41.9182,-28.5339,-43.1507,-52.8328,-45.2692,-43.1448,-38.3546,-37.5723,-38.5278,-43.936,-42.7273,-37.6042,-40.7677,-37.48,-34.3649,-34.6827,-39.0882,-32.4065,-37.7028,-31.3733,-30.5146,-32.467,-30.5136,-40.9822,-37.5555,-33.5157,-40.6464,-45.6831
-4196.99,0.920362,0.302723,4,15,0,4203.44,66.951,30.643,196.264,58.7285,79.0221,63.9222,18.3706,58.7767,18.9524,105.071,117.641,31.5754,182.358,0.0847913,0.0550078,2.08428,-34.3717,-37.7152,-32.9323,-46.1739,-38.9119,-37.6991,-39.4668,-46.9138,-39.3791,-35.2742,-48.9949,-38.4806,-39.7767,-37.818,-40.882,-49.856,-45.1031,-35.3975,-41.8902,-46.246,-34.6145,-43.5351,-43.1522,-39.9877,-39.4759,-33.7916,-33.7635,-38.5553,-42.6219,-32.2153,-32.467,-39.3796,-37.2867,-33.3016,-39.0147,-32.6966,-30.461,-49.5171,-36.9912,-44.2471,-44.4135,-41.5161,-34.7047,-38.2823,-34.5666,-33.1188,-29.4582,-39.3535,-37.6104,-36.4238,-44.9278,-46.4168,-34.0789,-34.8805,-32.2604,-35.7524,-39.4963,-46.8237,-46.3079,-43.1702,-42.1958,-46.032,-50.2602,-27.5382,-31.1597,-41.2741,-39.2047,-32.036,-34.9243,-39.2601,-34.122,-30.2363,-36.7273,-35.0471,-43.6271,-31.0034,-33.244,-40.8023,-40.8855,-32.1813,-38.1516,-39.883,-41.9951,-27.6554,-42.7866,-51.8159,-44.8856,-42.7129,-38.8871,-37.7274,-39.2848,-43.8936,-43.0385,-38.1231,-40.7943,-37.3718,-34.4748,-34.9823,-39.4033,-32.6417,-38.0822,-31.5829,-30.629,-32.5715,-30.1324,-41.1163,-37.972,-33.5967,-40.9744,-45.1257
-4196.82,0.974809,0.302723,4,15,0,4202.8,66.5528,31.233,200.794,49.5827,79.1616,57.2981,22.9569,54.5435,19.2268,104.329,113.256,34.5105,171.124,0.0761309,0.0516889,2.25046,-34.5066,-38.0141,-33.4155,-46.8997,-38.6982,-38.0542,-40.3027,-47.0186,-39.2007,-34.8469,-49.0413,-38.792,-40.1294,-37.8552,-40.8706,-50.1844,-45.0338,-35.5682,-41.1615,-48.0908,-34.5268,-43.8488,-42.876,-39.9253,-39.6757,-33.2234,-34.0807,-38.4226,-42.3983,-31.9683,-32.3091,-39.2793,-36.9514,-33.2334,-39.4299,-32.5722,-29.5706,-49.3216,-36.8114,-45.3016,-43.5885,-40.9761,-34.4366,-38.6268,-34.3547,-33.2688,-28.9517,-38.9902,-37.1558,-36.3831,-44.4667,-46.2454,-33.9039,-35.6254,-32.2233,-35.6142,-39.7079,-47.546,-45.5812,-43.2315,-43.3659,-45.2392,-50.0022,-27.4556,-31.0008,-41.4402,-39.1226,-31.8965,-34.954,-38.4234,-34.473,-30.1824,-37.7081,-34.479,-43.1593,-30.8936,-33.0591,-40.9135,-40.5019,-32.2178,-38.2279,-40.116,-42.2079,-28.4782,-43.0741,-51.8028,-44.6752,-43.0702,-38.6024,-37.3709,-38.8957,-44.0711,-42.8779,-37.8995,-40.924,-37.827,-34.659,-34.6999,-39.4848,-32.5381,-37.946,-31.5564,-30.6163,-32.6021,-30.6882,-41.3998,-37.7568,-33.7603,-41.0038,-45.1205
-4198.11,0.870771,0.302723,4,15,0,4203.63,63.4494,27.9967,192.422,50.6732,76.2352,56.2818,19.9005,55.9713,21.2134,96.1315,108.716,29.6935,127.245,0.110054,0.0789969,2.2659,-34.1378,-37.9756,-32.9653,-47.2795,-39.1855,-37.8119,-39.8926,-46.5617,-39.7038,-35.0342,-49.6202,-38.2392,-40.2243,-37.5221,-40.189,-49.6539,-44.5859,-35.5329,-41.1279,-46.4313,-34.7619,-43.5973,-42.8556,-40.0502,-39.2169,-33.2376,-33.2176,-38.8081,-42.9359,-32.55,-32.7083,-39.5941,-37.4667,-33.3063,-39.301,-32.5246,-30.5688,-49.6231,-37.1147,-44.0626,-43.7045,-40.9963,-34.771,-38.2639,-34.6855,-33.1647,-28.8021,-39.2456,-37.1522,-36.2892,-45.2445,-46.6089,-34.1785,-35.3569,-32.4668,-35.9312,-39.7132,-47.0654,-45.6981,-43.2296,-42.3428,-45.9511,-50.608,-27.3827,-31.2052,-41.8785,-39.159,-31.9707,-34.9682,-39.7868,-33.6677,-30.1044,-37.1849,-35.3495,-43.3329,-30.4001,-33.8342,-40.673,-40.1481,-32.2856,-38.1293,-39.9341,-42.3709,-27.5062,-42.3199,-52.2003,-44.3258,-41.8874,-39.1054,-37.5681,-39.487,-44.0256,-43.2505,-38.3856,-40.7949,-37.219,-34.6928,-35.3856,-39.6065,-32.981,-38.1116,-31.7413,-30.682,-33.0366,-30.5955,-41.3582,-38.0288,-33.6149,-41.4614,-44.6917
-4199.07,0.88012,0.302723,4,15,0,4203.91,70.1645,31.2388,193.06,55.6051,73.0782,56.2419,18.5073,53.6262,18.1324,106.14,114.187,31.5096,149.096,0.0697598,0.0457505,2.23419,-34.3676,-37.9215,-33.2454,-46.9357,-38.4914,-37.9563,-40.2682,-47.4368,-39.1378,-34.617,-49.0941,-38.3597,-40.2305,-37.5151,-41.088,-50.1485,-45.5875,-35.2764,-41.2169,-47.7949,-34.4096,-43.9869,-43.1703,-40.2996,-39.6912,-33.3317,-33.7069,-38.2962,-42.5429,-31.8412,-32.1843,-39.0866,-37.065,-33.2905,-39.1415,-32.4542,-29.2111,-49.4411,-37.44,-45.1455,-44.2107,-41.366,-34.5235,-38.7237,-34.5015,-32.9497,-28.8345,-39.333,-37.559,-36.1054,-44.8984,-46.32,-33.8737,-35.5074,-32.1284,-35.5966,-39.3075,-48.1537,-46.3424,-42.8189,-43.2674,-44.9831,-50.7319,-27.2356,-31.155,-41.2337,-39.0807,-32.2358,-35.1102,-38.428,-34.1041,-30.1532,-37.2859,-34.5562,-43.5562,-30.8392,-33.2338,-40.7344,-41.3256,-32.0411,-38.0516,-40.364,-42.0142,-28.0606,-42.838,-52.0259,-45.5855,-42.5822,-38.721,-38.0027,-38.768,-43.6453,-42.6614,-37.8186,-40.5755,-37.736,-34.7458,-34.9211,-39.5184,-32.4137,-38.0916,-31.4294,-30.9637,-32.3784,-30.1356,-41.4805,-37.5992,-33.7109,-40.9875,-45.8967
-4199.26,0.988115,0.302723,4,15,0,4205.67,56.3662,28.0195,192.932,50.0572,81.6487,58.1096,20.3575,58.1532,19.9848,94.4617,110.536,30.2233,159.563,0.0950341,0.0566817,2.1108,-34.2024,-38.1936,-32.6634,-46.7173,-39.2106,-38.1596,-39.5456,-46.4392,-39.8468,-35.4287,-49.3032,-38.4616,-40.0957,-37.7883,-40.862,-49.7662,-44.9619,-35.778,-41.3177,-46.5302,-34.7377,-43.6312,-43.092,-39.7728,-39.3742,-33.5476,-33.6381,-38.908,-42.6914,-32.5976,-32.6609,-39.8115,-37.1693,-33.3353,-39.3129,-32.6354,-30.2931,-49.5949,-36.3139,-44.1195,-43.5574,-41.2486,-34.7035,-37.9861,-34.7267,-33.3794,-28.6033,-39.1784,-37.2833,-36.578,-44.7349,-46.6268,-34.2575,-34.7674,-32.4363,-35.9854,-39.9699,-46.2726,-45.4943,-43.8574,-42.5209,-46.567,-50.0618,-27.3221,-31.0034,-41.7496,-39.3677,-31.8288,-34.829,-39.2832,-33.9381,-30.0847,-37.1773,-35.2732,-42.9713,-30.472,-33.0137,-40.872,-39.8647,-32.3489,-38.4133,-40.0794,-42.3556,-27.8853,-42.5909,-51.607,-44.1508,-41.9771,-39.1191,-37.5869,-39.5114,-44.342,-43.6337,-38.4284,-40.9186,-37.2418,-34.8071,-35.3785,-39.5883,-32.8196,-38.1299,-31.7138,-30.5682,-32.7413,-30.6314,-41.3598,-38.2131,-33.7151,-41.1978,-44.929
-4202.99,0.741774,0.302723,4,15,0,4212.96,58.8266,27.4314,180.597,53.031,80.3722,63.2706,20.9872,53.0151,16.0739,99.9862,105.408,29.4791,143.687,0.10337,0.0713408,2.07497,-34.8605,-38.3371,-32.9421,-46.2571,-39.5488,-37.8973,-39.2578,-47.0327,-40.1225,-35.9815,-49.6001,-38.7524,-39.8461,-38.1042,-39.7527,-50.2693,-44.7387,-35.7926,-41.3966,-44.8816,-35.001,-43.5879,-43.1094,-40.109,-39.3489,-33.8773,-34.0807,-39.165,-43.1066,-32.7225,-33.0204,-39.6184,-37.31,-33.4949,-38.9175,-32.6787,-31.3936,-48.5645,-36.9429,-43.4492,-43.6044,-40.7452,-34.6207,-37.918,-34.7353,-33.3453,-29.3018,-39.3599,-37.0549,-36.424,-45.1687,-46.5178,-34.5362,-35.3344,-32.536,-36.2228,-39.946,-46.4028,-44.8053,-43.6602,-42.3332,-45.7325,-50.3681,-27.934,-30.9869,-42.2427,-39.3347,-31.8188,-34.8251,-40.3909,-34.1855,-30.4326,-36.8591,-35.2011,-42.9689,-31.0393,-33.6421,-40.7682,-39.9002,-32.3994,-37.9872,-39.7807,-42.2839,-27.683,-42.2451,-51.7656,-43.4653,-41.3322,-39.273,-36.8422,-39.8685,-44.3091,-43.4782,-38.7756,-41.0603,-37.4528,-34.3459,-34.9378,-39.6918,-33.2249,-38.4524,-31.8603,-30.4731,-33.0142,-30.4908,-41.1993,-38.3606,-33.8997,-41.3586,-44.4896
-4202.22,0.992482,0.302723,4,15,0,4208.61,70.2116,29.6415,188.244,49.2634,73.8395,52.234,18.5163,52.4658,21.243,97.371,115.696,34.1595,162.605,0.0631322,0.0264976,2.04685,-34.0808,-37.9612,-33.0141,-47.1276,-38.1053,-38.0539,-40.1116,-47.5502,-39.1873,-34.4223,-48.9287,-38.8511,-40.0406,-37.5083,-41.3385,-49.1796,-45.633,-35.0415,-41.2131,-47.6411,-34.5318,-44.3346,-42.7326,-40.3878,-39.8312,-32.9893,-33.2707,-38.4503,-42.5436,-31.8731,-32.2299,-39.3549,-36.6122,-33.2866,-39.3213,-32.5597,-29.0283,-49.4606,-36.8083,-44.7898,-43.2376,-41.4346,-34.5252,-38.4938,-34.4118,-33.2145,-28.0757,-39.2076,-37.1627,-36.4816,-44.6041,-46.5494,-33.9105,-35.47,-32.3582,-35.6475,-39.582,-47.6702,-46.0565,-43.3059,-43.6768,-45.4873,-50.3673,-27.0046,-31.2207,-41.2991,-38.7217,-31.9948,-35.1285,-38.0062,-34.1515,-30.264,-37.9724,-34.4121,-42.4305,-30.3793,-33.5373,-40.8372,-41.0983,-32.2512,-37.9887,-40.7773,-42.6939,-28.6874,-43.032,-51.4411,-46.0843,-42.3631,-38.8312,-38.608,-38.8315,-44.0297,-43.1586,-37.8209,-40.7026,-38.0348,-35.2842,-34.9702,-39.9215,-32.2326,-38.0442,-31.5137,-31.0753,-32.6534,-30.4112,-42.0294,-37.8361,-33.9263,-41.2599,-46.1633
-4203.96,0.665173,0.302723,5,31,0,4212.27,61.0388,31.3125,187.386,57.1997,79.1314,66.2999,22.5288,61.1818,16.4136,114.172,115.422,30.5958,156.598,0.120381,0.0685293,2.08707,-34.2095,-37.6002,-33.3156,-46.0824,-39.4633,-37.6596,-39.072,-47.7487,-39.6061,-35.8165,-49.1397,-38.8169,-39.6442,-38.3132,-40.1122,-50.5259,-44.9523,-35.6154,-42.4021,-46.313,-34.8773,-43.3011,-43.1338,-39.9642,-39.0707,-33.9645,-34.1438,-38.9566,-42.9971,-32.4103,-32.2694,-39.3157,-37.9671,-32.8819,-38.3816,-32.1466,-31.6092,-51.5245,-37.1553,-43.3458,-44.729,-41.0431,-34.8564,-39.1538,-34.6421,-32.8967,-28.8147,-39.3821,-37.5687,-36.0937,-45.5064,-46.0716,-33.8946,-35.0667,-32.1784,-35.5395,-39.2852,-48.0931,-45.6585,-43.3958,-42.2007,-46.5133,-50.6605,-27.2121,-30.9271,-41.9589,-39.0953,-32.0248,-34.3251,-41.2512,-33.6451,-30.1677,-36.3421,-35.066,-44.6944,-30.1337,-34.1717,-40.5006,-40.6801,-31.588,-38.0059,-39.2244,-41.9322,-27.9299,-43.1179,-52.3847,-44.5551,-43.2733,-39.0628,-37.6856,-39.7032,-44.269,-43.431,-38.3516,-40.9658,-36.6719,-34.2523,-35.19,-39.2244,-32.7011,-38.1674,-31.3671,-30.2233,-32.6661,-30.0525,-40.8845,-38.1571,-33.378,-41.1876,-44.7467
-4200.81,0.980548,0.302723,4,15,0,4209.55,71.9822,30.7953,220.729,57.8375,82.8867,64.8527,21.8083,58.154,18.3534,96.8269,120.329,32.1834,234.6,0.0740483,0.0459016,2.194,-34.6183,-37.744,-33.131,-46.8582,-39.1888,-38.0216,-40.0847,-46.9744,-39.0929,-34.8255,-48.9673,-38.3686,-40.6231,-38.4409,-42.1392,-49.9853,-45.1734,-35.9909,-41.3172,-49.625,-34.3113,-44.0175,-43.2644,-40.0863,-40.1297,-33.5448,-34.0237,-38.1348,-42.5269,-32.0648,-32.398,-39.4527,-36.5605,-33.3753,-39.7217,-32.7615,-30.1538,-49.909,-36.468,-45.2668,-43.0638,-41.0586,-34.4226,-38.055,-34.2827,-32.9199,-29.5554,-38.6481,-37.2315,-36.1665,-43.8453,-46.6638,-33.8093,-34.9875,-32.0446,-35.6005,-39.3832,-47.029,-46.5387,-43.3698,-43.0106,-45.6432,-49.444,-27.279,-31.1514,-40.9835,-39.0992,-32.0979,-35.1778,-38.8543,-34.3472,-30.0628,-37.6185,-34.5978,-43.3892,-31.2755,-33.3224,-40.5774,-40.6067,-32.2781,-38.2432,-40.0829,-42.1986,-28.1966,-42.4627,-52.0242,-45.567,-44.3259,-38.5581,-37.6913,-38.8511,-43.626,-42.7626,-37.81,-40.3726,-37.6355,-34.5378,-35.029,-39.4333,-32.3833,-37.6584,-31.5331,-30.7145,-32.5377,-30.6745,-41.3299,-37.4727,-33.5011,-40.8691,-45.0963
-4201.51,1,0.302723,4,15,0,4207.41,69.0619,28.4298,203.483,50.7527,76.8729,59.3481,19.209,56.621,17.4621,90.4686,115.634,28.0266,204.343,0.0923699,0.0447323,2.0227,-34.4616,-37.7032,-32.7809,-46.8,-39.596,-37.9518,-39.665,-46.6664,-39.4445,-35.031,-49.1616,-38.0327,-40.3414,-38.2777,-41.2501,-49.5385,-45.1383,-35.745,-41.329,-47.4588,-34.571,-44.1172,-43.0705,-40.5311,-39.8334,-33.542,-33.457,-38.6373,-43.0572,-32.3144,-32.6748,-39.605,-37.0587,-33.3904,-39.2598,-32.6249,-30.2761,-49.5801,-36.3368,-44.0475,-43.1889,-41.0463,-34.5444,-37.9802,-34.6503,-33.1932,-29.011,-39.0269,-37.2034,-36.1744,-44.4257,-46.8513,-34.1711,-34.842,-32.4473,-35.8229,-39.7249,-46.3722,-45.9569,-43.3129,-42.5626,-45.739,-49.9818,-27.3233,-31.4636,-41.1203,-38.9467,-31.9278,-35.1646,-39.2916,-34.0114,-30.1518,-37.1984,-35.073,-42.803,-30.6222,-33.8825,-40.4297,-40.391,-32.5272,-38.0773,-40.2041,-42.646,-27.7728,-42.1451,-51.7357,-45.2676,-43.0658,-38.9498,-37.9898,-39.4623,-43.7794,-43.1267,-38.1993,-40.5526,-37.3828,-34.7265,-35.2649,-39.7456,-32.72,-37.8727,-31.6668,-30.8145,-32.8401,-30.3625,-41.5661,-37.8555,-33.5692,-41.4003,-44.7456
-4206.73,0.822506,0.302723,4,15,0,4218.67,57.5736,31.9973,183.113,61.4906,80.5425,60.8234,19.7547,55.4474,21.2313,116.096,110.593,38.0755,109.458,0.0662879,0.0300978,2.06703,-34.1,-38.5423,-33.368,-46.7271,-37.8365,-38.0704,-40.0448,-47.9191,-39.6649,-35.1636,-49.3433,-39.8034,-40.0497,-37.0874,-40.962,-50.2686,-45.416,-35.2157,-41.569,-47.2677,-34.7469,-43.5268,-43.2438,-39.3744,-39.2133,-33.4463,-34.0588,-38.5635,-41.9613,-32.2011,-32.0409,-39.3741,-36.8355,-33.0469,-39.2354,-32.4375,-29.6187,-50.0582,-37.6988,-45.404,-44.2153,-41.5416,-34.8705,-39.0461,-34.439,-32.8148,-28.4719,-39.537,-37.3628,-36.547,-45.2312,-46.0732,-33.7579,-35.5212,-31.9303,-35.6389,-39.2683,-48.9232,-46.18,-43.4976,-43.5925,-46.0783,-50.8151,-27.0758,-30.37,-42.2216,-39.5206,-32.2413,-34.5101,-38.785,-33.8724,-30.1408,-37.499,-34.4641,-44.082,-30.5131,-32.5669,-41.3539,-41.0272,-31.5092,-38.2476,-40.1978,-41.5883,-28.4022,-43.4979,-52.1187,-44.8393,-42.3814,-38.9726,-37.7441,-38.6311,-44.3656,-43.0811,-37.9205,-40.8661,-37.4985,-34.8019,-34.9119,-39.3425,-32.2395,-38.5351,-31.4764,-30.5957,-32.2118,-30.4866,-41.316,-38.0488,-33.9205,-40.6894,-46.4097
-4198.45,1,0.302723,3,7,0,4210.8,56.8603,30.8732,199.456,52.276,78.3341,56.269,20.1272,53.9615,22.8236,109.621,111.395,34.1324,139.868,0.0827157,0.0354602,2.02144,-34.2282,-37.976,-33.2257,-47.125,-38.4034,-37.8706,-40.2306,-47.0056,-39.2001,-34.6145,-49.3606,-38.7692,-40.3434,-37.1769,-40.408,-49.6864,-44.8451,-35.515,-40.7767,-48.1932,-34.5923,-43.8228,-42.7748,-39.533,-39.0985,-33.1682,-33.4053,-38.5471,-42.3786,-32.3607,-32.3812,-39.5103,-37.0167,-33.2494,-39.5969,-32.4491,-29.7323,-49.7854,-37.1641,-45.1666,-43.5672,-40.9662,-34.8101,-38.7344,-34.3676,-33.1273,-28.6725,-39.3815,-36.9878,-36.2776,-45.0045,-46.338,-33.9836,-35.1959,-32.2409,-35.6943,-39.6387,-47.9153,-45.1482,-43.0787,-43.2923,-45.2436,-50.4406,-27.53,-30.7451,-41.6129,-39.1508,-31.8053,-34.848,-38.9071,-34.1442,-30.089,-37.5814,-34.7744,-43.2622,-30.6119,-33.1188,-40.9658,-40.5406,-31.9569,-38.1434,-40.2734,-42.2397,-28.0807,-43.0247,-52.0607,-44.3508,-42.6907,-38.8636,-37.5401,-39.0019,-44.2795,-42.9991,-38.0321,-40.8299,-37.5949,-34.8519,-34.8469,-39.684,-32.5793,-38.3101,-31.6139,-30.5307,-32.429,-30.556,-41.6187,-37.8478,-33.7904,-41.3395,-45.1423
