lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,psi,gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,log_lik.103,log_lik.104,log_lik.105,log_lik.106,log_lik.107,log_lik.108,log_lik.109,log_lik.110
# Adaptation terminated
# Step size = 0.619439
# Diagonal elements of inverse mass matrix:
# 0.00884722, 0.00509496, 0.0234436, 0.0229117, 0.00643853, 0.00790392, 0.00664915, 0.00379913, 0.0237484, 0.00914115, 0.00583694, 0.00785478, 0.15395, 0.00724912, 0.00699226
-4232.98,0.945636,0.619439,3,7,0,4237.14,67.3452,23.8843,169.482,46.3577,65.1048,55.0722,21.5293,55.1896,21.192,84.7092,98.1997,26.8457,109.334,0.263698,0.144422,-35.6268,-38.4887,-33.5674,-50.1903,-39.8117,-37.9867,-40.8734,-46.6771,-39.8611,-35.2645,-50.2145,-37.7427,-39.8335,-38.3751,-39.6272,-50.5183,-43.9624,-35.5099,-40.7393,-43.7928,-35.081,-43.219,-43.3273,-40.1335,-39.6089,-33.864,-34.1691,-39.21,-43.3057,-32.6685,-33.0946,-39.6892,-39.5028,-33.3053,-39.7748,-32.6898,-31.657,-50.0045,-37.5122,-43.2617,-46.9298,-41.1767,-35.1476,-39.0277,-35.0767,-33.2752,-29.2533,-39.58,-38.4908,-36.8937,-46.4506,-46.4477,-34.3101,-36.1744,-32.4483,-36.2067,-39.9637,-46.8215,-46.4773,-42.9067,-41.3812,-46.3543,-52.1093,-27.4611,-32.3818,-42.3091,-39.2784,-31.9979,-35.1753,-41.3295,-33.4943,-30.1364,-37.5709,-36.2903,-46.1527,-31.2,-34.5717,-41.0444,-40.2505,-32.8547,-38.3464,-39.2532,-42.1936,-27.2724,-42.6757,-53.1833,-43.7247,-41.5752,-39.1509,-37.3697,-40.0992,-43.9989,-43.2679,-38.8314,-41.4874,-37.6502,-34.3813,-36.1098,-39.2667,-33.6661,-37.9963,-31.8688,-30.9623,-33.9878,-31.3573,-40.7402,-38.2045,-33.4389,-41.202,-43.8682
-4231.98,0.721055,0.619439,3,7,0,4244.43,63.9088,25.7453,178.604,52.6239,65.9612,52.6126,18.3636,49.375,16.1625,105.495,93.7365,27.5575,124.984,0.26258,0.158459,-36.2386,-38.3737,-33.7981,-49.9222,-40.0006,-37.7697,-40.6565,-47.6264,-39.2331,-34.9876,-50.1699,-38.3188,-40.1356,-38.4516,-38.8765,-50.4623,-43.88,-35.6399,-39.8099,-44.7734,-34.9013,-43.6852,-43.489,-40.1414,-39.1559,-33.8118,-33.7384,-38.829,-43.8554,-32.5813,-33.1597,-39.4453,-38.9739,-33.3989,-39.5416,-32.4108,-32.0925,-50.4905,-38.8537,-43.3039,-46.818,-40.382,-35.1103,-39.1317,-34.752,-32.8988,-29.7848,-39.6679,-37.7237,-36.0545,-46.561,-46.2682,-34.2496,-35.8775,-32.2921,-36.185,-39.7271,-48.487,-45.4728,-42.4337,-41.7928,-44.9227,-52.1802,-28.2805,-31.5377,-41.893,-39.1956,-32.0247,-35.2505,-42.1731,-33.7229,-30.2968,-37.5464,-36.0612,-46.6329,-31.8081,-35.1589,-41.0436,-40.9311,-32.4259,-37.7094,-39.2592,-42.1253,-26.7997,-42.6227,-54.3298,-43.2157,-43.2365,-39.2186,-36.6243,-40.1315,-44.0171,-42.878,-38.7856,-41.4064,-37.6356,-34.1304,-35.6887,-39.427,-33.9097,-38.3721,-31.9505,-30.79,-33.9299,-30.663,-40.9023,-38.0702,-33.5546,-41.7312,-43.2489
-4233.16,0.812209,0.619439,3,7,0,4240.02,61.7367,25.6766,179.062,54.9684,68.8465,56.6441,18.7875,53.5291,18.3259,84.3409,125.224,27.2569,179.66,0.275953,0.131004,-36.2919,-38.076,-32.7165,-48.3663,-39.6465,-37.0692,-40.1115,-47.3673,-39.6907,-35.4395,-49.22,-37.604,-39.1362,-38.3159,-40.8603,-49.9375,-43.8279,-35.2135,-41.9755,-42.7761,-34.6549,-44.9782,-42.5225,-40.1849,-40.5692,-34.0794,-34.0719,-38.8561,-45.1344,-32.3666,-34.1232,-39.0922,-38.7283,-34.4336,-39.3221,-33.5164,-31.7533,-52.0155,-37.6291,-43.3444,-46.189,-41.8522,-35.9341,-38.1498,-34.8237,-34.0357,-30.0236,-39.6853,-37.9989,-36.8733,-46.0785,-47.1407,-35.2721,-35.7033,-32.6935,-36.256,-40.2029,-45.049,-45.7263,-42.3758,-40.9656,-45.9077,-51.5897,-28.0865,-32.4825,-41.5694,-38.5723,-31.3184,-35.8764,-40.5277,-34.5995,-30.9205,-37.4695,-35.7248,-44.3936,-33.3122,-36.4258,-40.0589,-40.1098,-33.6827,-36.9309,-39.7883,-43.27,-26.9249,-42.0949,-52.2594,-43.9792,-41.7709,-38.9898,-37.0481,-39.899,-43.7525,-42.9341,-38.656,-40.7467,-38.1425,-34.7701,-35.1597,-40.4634,-33.3762,-38.5362,-32.385,-30.8915,-33.9851,-30.4801,-42.0474,-38.128,-33.7196,-42.6472,-43.0179
-4233.2,0.864083,0.619439,3,7,0,4243.74,55.3395,26.8118,159.618,53.55,59.2612,50.1442,16.2012,48.602,17.8272,85.8041,99.4109,28.3867,98.5344,0.28314,0.164089,-35.7052,-38.2294,-33.1427,-49.071,-39.4148,-37.3149,-40.4147,-48.1512,-39.891,-35.3304,-50.0893,-38.564,-39.7035,-37.7936,-39.215,-50.2474,-43.7027,-35.0635,-40.9045,-42.5755,-35.5268,-44.1763,-42.9756,-40.2441,-39.8052,-34.0654,-33.3397,-39.1471,-44.689,-32.7244,-33.6257,-39.1039,-39.1453,-33.8238,-39.35,-32.9876,-31.6886,-51.1375,-38.8552,-43.7634,-45.3677,-41.4014,-35.988,-39.3695,-35.3093,-33.3802,-29.5667,-40.084,-37.5368,-36.3133,-46.4919,-46.7736,-34.755,-35.9837,-33.0358,-36.2567,-39.7477,-47.2175,-45.6304,-42.0961,-41.421,-45.0389,-52.4922,-27.8173,-31.7248,-42.7289,-39.1291,-31.8804,-35.3633,-41.7967,-33.2188,-30.8731,-37.2307,-36.014,-45.4268,-31.4614,-36.3518,-40.6952,-40.4562,-32.7381,-37.3067,-39.6698,-42.6138,-25.9643,-42.1184,-52.8627,-42.9238,-40.8664,-39.6604,-36.9408,-40.0245,-43.6958,-42.9801,-39.009,-40.9759,-37.9392,-34.7036,-35.5953,-40.0423,-33.6628,-38.9043,-32.5134,-30.8983,-34.5,-30.3497,-41.5924,-38.3342,-33.9471,-42.5481,-43.1173
-4229.02,0.734764,0.619439,3,15,0,4241.48,69.8865,24.9846,180.103,46.764,68.4024,50.558,19.7267,52.469,18.0845,93.8008,95.5512,29.4892,141.411,0.263677,0.144994,-35.9868,-38.4936,-33.7017,-49.8379,-39.8597,-38.0216,-40.7391,-46.698,-39.3824,-35.0273,-50.0015,-38.4366,-39.8558,-38.5749,-39.4394,-50.1276,-43.7811,-35.5192,-40.163,-44.077,-34.9832,-43.4725,-43.2566,-40.2091,-39.5208,-33.6731,-33.8054,-38.9467,-43.497,-32.4943,-33.2351,-39.6211,-38.9923,-33.3964,-39.7559,-32.8336,-31.4032,-49.4137,-37.9805,-43.4642,-46.6256,-40.7929,-35.0678,-38.886,-34.712,-33.3045,-29.7655,-39.5005,-37.7351,-36.647,-46.1129,-46.3999,-34.2964,-36.0675,-32.5144,-36.2974,-40.0828,-47.1573,-46.0864,-42.7418,-41.6414,-45.738,-51.6495,-28.1237,-31.9402,-41.8589,-39.357,-31.9856,-35.4191,-40.6741,-33.7811,-30.2679,-37.783,-36.136,-45.9029,-31.7461,-34.5185,-41.341,-40.3511,-32.9585,-38.1736,-39.3001,-42.2736,-27.0448,-42.6854,-53.6463,-43.2621,-42.9381,-39.0922,-36.872,-40.0808,-44.1047,-43.0788,-38.7318,-41.6029,-37.9195,-34.3017,-35.7598,-39.3055,-33.9424,-38.1032,-32.1248,-30.8788,-34.2156,-31.0434,-40.7934,-38.2066,-33.5467,-41.3912,-43.213
-4228.77,0.977685,0.619439,3,7,0,4232.15,50.8802,25.3201,171.459,47.571,67.1757,58.0239,17.0251,56.0576,16.8389,94.2028,113.124,26.1889,142.475,0.278737,0.137772,-35.9224,-38.1893,-32.8254,-48.5538,-39.9792,-37.5673,-40.2611,-46.7435,-39.8482,-35.5594,-49.5474,-37.8094,-39.4673,-38.0727,-40.0237,-50.2851,-44.2324,-35.4122,-41.404,-42.8181,-34.7806,-44.1334,-43.0467,-39.8679,-39.6183,-34.5377,-33.9852,-39.2822,-44.2306,-32.5331,-33.5536,-39.6301,-39.3247,-33.6801,-39.1798,-32.793,-31.692,-51.6862,-37.0102,-42.8862,-47.3639,-41.7119,-35.683,-38.8083,-35.1488,-33.8145,-29.257,-40.1317,-38.4618,-36.9202,-46.7426,-46.5878,-34.9399,-34.7972,-32.5746,-36.1171,-40.2445,-45.8097,-45.6028,-42.6576,-40.9927,-46.4068,-52.0902,-27.9328,-32.2982,-41.6659,-38.8933,-31.1647,-35.0102,-41.2232,-34.3817,-30.3912,-36.8745,-36.0069,-45.1806,-31.7949,-34.8978,-40.7273,-40.2941,-32.9851,-37.587,-39.529,-42.8036,-27.0631,-42.9647,-52.6507,-43.3682,-41.3724,-39.0786,-37.3194,-40.1951,-44.3627,-43.4456,-38.7441,-41.3479,-37.5624,-34.6666,-35.4695,-39.9321,-33.3162,-38.5263,-31.8562,-30.4743,-33.3223,-30.237,-41.4439,-38.4634,-33.558,-42.01,-43.5371
-4227.59,0.654703,0.619439,2,7,0,4239.72,59.3427,23.6331,178.195,53.7185,62.9476,55.5452,18.5006,55.1704,16.9476,96.0634,110.284,28.0328,161.407,0.275743,0.138196,-35.727,-37.8008,-33.5013,-48.7554,-40.0354,-37.6516,-40.6666,-47.2031,-39.7108,-35.0111,-49.663,-37.9284,-39.506,-38.3443,-39.8116,-49.9038,-44.3287,-35.217,-40.888,-43.1257,-34.8836,-44.0047,-43.1004,-40.0252,-39.6284,-34.1684,-33.8597,-39.1494,-44.1112,-32.3058,-33.3883,-39.5601,-39.433,-33.6757,-39.4415,-32.6909,-31.5709,-51.1904,-37.678,-42.7687,-47.3984,-41.6916,-35.9032,-38.8266,-35.0576,-33.3276,-29.3865,-40.1157,-38.6012,-37.05,-46.9142,-46.542,-34.5784,-35.2825,-32.3434,-36.0933,-39.8529,-46.2082,-45.4239,-41.9483,-40.7921,-45.8534,-51.967,-27.7659,-32.6468,-41.3385,-38.8343,-31.4377,-35.298,-40.9433,-33.821,-30.0098,-37.1698,-36.1575,-45.9545,-31.8068,-35.1503,-40.8339,-40.8736,-32.7022,-37.6727,-39.3694,-42.5403,-26.9377,-42.8688,-53.7667,-43.9398,-42.2048,-39.1189,-37.5292,-40.11,-43.8722,-42.9154,-38.5611,-41.1651,-37.6902,-34.541,-35.565,-39.6267,-33.4178,-38.3837,-31.8869,-30.6799,-33.6365,-30.5183,-41.1522,-38.1462,-33.3232,-41.8322,-43.4892
-4230.72,0.760068,0.619439,3,7,0,4235.03,54.7189,29.354,177.339,46.8098,74.7771,55.0581,18.5427,52.7127,12.477,96.3572,105.523,28.2865,134.301,0.274652,0.144385,-36.6597,-38.9232,-32.85,-48.5977,-40.0376,-37.7652,-39.9589,-47.1965,-39.6628,-36.073,-49.5587,-38.685,-39.7545,-38.5226,-40.1314,-51.1223,-43.7508,-35.8586,-41.1208,-43.6459,-34.829,-44.2682,-43.2588,-40.0091,-39.9715,-34.496,-34.2721,-38.9838,-44.4255,-32.4619,-33.6303,-39.244,-38.7061,-33.7295,-38.9198,-33.1913,-31.7598,-50.9935,-37.7585,-44.0052,-46.0808,-40.7478,-35.1197,-38.9522,-34.5771,-33.9207,-30.1888,-39.5386,-37.329,-36.1452,-45.7267,-46.4938,-34.8566,-35.5441,-32.8107,-36.222,-40.3315,-46.7348,-45.9118,-43.1682,-41.7648,-45.6918,-51.6169,-28.6126,-31.2169,-42.2775,-39.2682,-31.5646,-35.1886,-41.1048,-34.6245,-31.0137,-37.0114,-35.5128,-44.9701,-32.5501,-34.9284,-40.7179,-39.6361,-33.2485,-37.5917,-39.3884,-42.4813,-26.8921,-42.5945,-52.4343,-42.1528,-42.1336,-39.0083,-36.0899,-39.9536,-44.4054,-43.3574,-38.8844,-41.4058,-37.8534,-34.3113,-35.1439,-39.8464,-33.7651,-38.4633,-32.3461,-30.436,-33.8721,-30.0611,-41.3015,-38.2837,-33.8265,-41.9983,-42.7344
-4230.05,0.980342,0.619439,3,7,0,4237.74,54.2006,25.8502,182.234,49.4102,67.2177,44.7667,17.8368,54.4555,18.4065,100.157,99.3439,27.9928,120.784,0.268,0.141344,-35.6313,-38.5446,-33.4046,-49.5862,-39.7424,-38.0861,-40.8727,-46.7346,-39.5822,-34.9435,-50.0418,-37.9896,-40.0345,-37.9863,-39.5733,-50.4314,-44.0309,-35.602,-40.0189,-44.2143,-34.8338,-43.6723,-43.2522,-39.7002,-39.1859,-33.9208,-33.5121,-39.0602,-43.6667,-32.5787,-33.2613,-39.7524,-39.3193,-33.6296,-39.7638,-32.7768,-30.3395,-50.6098,-38.2699,-43.9776,-47.1729,-41.1598,-35.6564,-39.1445,-34.8705,-33.457,-29.3733,-40.0147,-38.0397,-36.5839,-46.7181,-46.4002,-34.5198,-35.5239,-32.5708,-36.2696,-40.1432,-47.2602,-45.7203,-42.3629,-41.5238,-45.6965,-52.1438,-28.1767,-31.9152,-41.6864,-39.5387,-31.8225,-35.4483,-39.7871,-33.6162,-30.1151,-37.3628,-36.4141,-46.1362,-31.8576,-34.1703,-41.3519,-40.427,-32.7781,-38.2969,-39.5656,-42.2448,-26.6008,-42.8881,-53.9432,-42.7565,-42.0481,-39.2287,-37.0665,-39.9214,-44.1713,-43.0638,-38.7015,-41.3085,-37.723,-34.6484,-35.8501,-39.4066,-33.8698,-38.5208,-32.2308,-30.8054,-33.7148,-30.6782,-41.0004,-38.126,-33.4785,-41.7087,-43.3659
-4229.66,0.997203,0.619439,3,7,0,4233.69,64.2318,23.5088,170.428,49.2085,62.6949,62.0969,17.8077,50.486,14.4717,82.3292,100.057,26.9558,165.249,0.281846,0.139879,-36.3369,-38.0616,-33.3369,-48.7278,-40.3889,-37.7148,-40.3612,-47.0257,-39.8347,-35.5303,-49.8739,-38.2875,-39.6594,-38.7723,-39.7178,-49.9897,-44.0835,-35.3862,-40.6233,-42.4467,-35.1621,-43.9381,-43.4813,-40.5996,-40.1241,-34.4417,-34.1268,-39.3015,-44.1649,-32.5572,-33.7164,-39.5507,-38.9998,-33.7402,-39.4457,-33.0243,-32.6678,-49.1367,-37.2435,-42.7321,-45.9839,-41.1116,-35.323,-38.5849,-35.1123,-33.4589,-30.1484,-39.906,-38.0097,-36.8143,-46.1355,-46.9069,-34.7747,-35.4749,-32.7244,-36.433,-40.0612,-45.7038,-45.7066,-42.4613,-41.1373,-45.3253,-51.6206,-28.0753,-32.4132,-41.8467,-39.0088,-31.544,-35.3325,-42.1637,-34.1357,-30.4714,-37.2185,-36.0128,-45.0348,-31.7599,-35.1404,-40.8235,-40.3707,-33.1601,-37.6699,-39.4069,-42.5404,-26.7187,-42.2561,-52.7286,-43.4009,-42.0314,-39.3666,-36.968,-40.4129,-43.8021,-43.0295,-39.1238,-41.3876,-38.094,-34.2279,-35.4276,-39.7953,-33.7514,-38.2921,-32.1701,-30.714,-34.0827,-30.6009,-41.0715,-38.3253,-33.6347,-41.6966,-43.07
-4227.09,0.59878,0.619439,3,7,0,4239.75,60.0148,25.3888,176.803,48.7619,66.0548,54.1077,17.4458,53.9821,17.5333,97.5424,107.386,25.7901,96.1578,0.26948,0.129599,-36.0073,-38.5351,-33.1311,-49.4828,-39.8128,-37.6245,-40.9437,-46.5414,-39.8545,-35.1567,-50.1072,-37.393,-39.9649,-37.7198,-39.7145,-50.7118,-44.1403,-35.4169,-40.6993,-43.3883,-34.5994,-43.8525,-43.1327,-40.0311,-39.4601,-34.1435,-33.7957,-38.9759,-43.8438,-32.422,-33.3878,-39.4786,-39.2122,-33.68,-39.4372,-32.7642,-31.0953,-50.4584,-38.034,-43.5789,-47.5281,-41.2558,-35.2818,-38.7051,-34.8922,-33.5881,-29.6585,-39.9157,-38.3871,-36.6284,-46.9697,-46.4439,-34.7192,-35.7366,-32.4237,-36.1552,-40.1183,-46.7155,-46.1801,-42.3394,-41.0905,-45.5987,-52.489,-28.1924,-32.2596,-41.7063,-39.0238,-31.4904,-35.3511,-40.4682,-34.3087,-30.2951,-37.0639,-36.0729,-45.5063,-32.1523,-34.5127,-40.8516,-40.5916,-33.0382,-37.7836,-39.5003,-42.4447,-26.9476,-42.7656,-53.4228,-43.4292,-40.7245,-38.9896,-37.0975,-39.8105,-43.9983,-42.9239,-38.6633,-41.2914,-37.7382,-34.3814,-35.408,-39.6222,-33.5914,-38.2984,-31.9079,-30.7304,-33.3653,-30.4831,-41.1122,-38.0733,-33.4579,-41.6656,-43.8826
-4228.47,0.838027,0.619439,3,7,0,4231.5,66.0571,28.3637,193.555,51.6714,72.6124,58.9853,19.7703,58.2453,18.8,100.001,110.02,33.0087,192.908,0.300323,0.150499,-35.547,-37.5568,-33.4491,-47.9859,-40.0432,-37.4099,-39.7532,-47.0429,-39.2711,-35.3345,-49.3925,-38.9162,-39.2221,-38.7331,-39.7035,-49.8362,-43.4181,-35.1853,-41.4749,-43.5928,-35.1365,-43.5981,-42.7355,-39.8283,-39.5522,-34.2533,-33.7702,-39.0369,-43.8113,-32.5578,-33.4655,-39.6031,-39.1276,-33.4297,-39.2821,-33.2593,-32.5799,-50.8686,-37.7437,-43.3286,-46.1992,-41.1692,-35.685,-39.4051,-34.6749,-33.5082,-30.6119,-39.8078,-37.4394,-36.6953,-46.1873,-46.5653,-34.3329,-35.4639,-32.785,-36.1165,-40.0208,-46.7178,-46.483,-42.4945,-40.9494,-46.0541,-51.0514,-28.3719,-32.1383,-41.8524,-39.0986,-31.6287,-35.2119,-41.2388,-34.09,-30.4926,-37.1093,-36.1,-45.8562,-31.9983,-35.3992,-41.1452,-40.3959,-32.9579,-38.0383,-38.9756,-42.524,-26.8305,-43.0185,-53.3769,-43.165,-44.453,-39.056,-37.0313,-40.2888,-44.2491,-43.2383,-38.679,-41.5817,-37.9356,-34.2072,-35.1722,-39.4941,-33.8266,-38.2592,-32.3762,-30.2606,-34.443,-30.3628,-40.9141,-38.3239,-33.5744,-41.912,-42.5374
-4232.97,0.714815,0.619439,3,7,0,4237.46,64.0588,27.6623,188.864,47.9812,76.1934,66.2089,19.5141,55.9276,17.8953,102.589,105.269,29.7632,87.3328,0.254681,0.161103,-36.6045,-38.7983,-33.2815,-50.4593,-39.9243,-37.6684,-40.8479,-46.7154,-39.4843,-35.2509,-50.1265,-38.4297,-40.2817,-37.791,-39.9578,-50.6449,-43.3322,-35.7077,-40.8072,-45.4581,-34.6504,-43.7051,-43.6058,-39.7151,-39.398,-33.6609,-33.6611,-38.4341,-43.6699,-32.493,-33.028,-39.2813,-38.7297,-32.9996,-39.4366,-32.4451,-33.7156,-52.1056,-37.8938,-43.7936,-47.1111,-40.4939,-34.6654,-38.9574,-34.4609,-33.0985,-29.8685,-39.0922,-37.7262,-36.1789,-46.364,-46.2691,-34.1383,-35.6153,-32.0581,-35.8191,-39.6986,-48.3593,-46.8864,-43.3568,-41.5958,-46.6778,-52.1296,-28.0299,-30.9825,-42.4867,-38.7906,-31.6856,-34.6377,-43.8574,-34.5886,-30.4095,-37.5943,-35.6036,-46.4236,-31.583,-34.9874,-40.7962,-40.1352,-32.4941,-37.6668,-38.9632,-42.2444,-27.4773,-43.0041,-53.7979,-43.3249,-42.579,-38.6154,-36.524,-39.692,-44.5581,-43.4765,-38.6186,-41.6574,-37.265,-34.1761,-35.9071,-39.5484,-33.2851,-37.7435,-31.4077,-30.4206,-33.5127,-30.6513,-41.0068,-38.119,-33.4593,-41.5188,-43.5789
-4232.88,0.844459,0.619439,3,7,0,4241.6,60.4267,28.8204,198.46,57.856,70.7583,52.3535,19.9193,59.9684,20.1253,99.6822,119.087,32.4259,196.476,0.313841,0.143866,-35.1696,-37.3662,-33.3354,-47.4528,-39.934,-37.2613,-39.7294,-47.4488,-39.4918,-35.2673,-49.3124,-38.4699,-39.1128,-38.5807,-40.0229,-49.9715,-43.5585,-35.1057,-41.8734,-43.3994,-35.1052,-44.0453,-42.3851,-39.6693,-39.6641,-34.3722,-33.6613,-39.1666,-44.2892,-32.572,-33.728,-39.6423,-39.3046,-33.9111,-39.2955,-33.5528,-31.5263,-51.7462,-38.2233,-43.7254,-46.0346,-41.5955,-36.4203,-39.461,-34.8447,-33.6908,-30.608,-40.1546,-37.5588,-36.7692,-46.5405,-46.8172,-34.5858,-35.5569,-32.9571,-36.1658,-40.0592,-46.3526,-46.3064,-41.9386,-40.7154,-45.7986,-51.1807,-28.3934,-32.6376,-41.6851,-39.1383,-31.6087,-35.6343,-39.8305,-33.761,-30.5281,-36.9237,-36.3502,-45.7643,-32.5506,-35.9459,-40.9421,-40.5058,-33.1095,-37.9996,-39.2642,-42.7672,-26.4195,-42.8089,-53.5836,-43.2409,-43.8811,-39.2268,-37.325,-40.1345,-43.9426,-42.9681,-38.593,-41.0839,-38.0129,-34.5278,-35.0861,-39.7308,-33.8726,-38.6376,-32.7807,-30.4021,-34.5196,-30.2389,-41.2687,-38.1702,-33.5689,-42.4664,-42.4809
-4230.49,0.990593,0.619439,3,15,0,4239.54,63.0056,25.8143,177.396,48.7088,66.6922,60.5927,18.4247,54.4918,13.7147,98.8437,101.182,24.8578,89.6378,0.259066,0.154377,-36.3992,-38.6405,-33.3532,-50.1166,-40.4451,-37.961,-40.8681,-46.9873,-39.8285,-35.3696,-50.2316,-37.7251,-40.3843,-38.1623,-39.7432,-51.0515,-44.1236,-35.7238,-40.592,-44.6192,-34.6349,-43.8049,-43.9112,-40.2531,-39.4789,-34.1326,-33.9031,-38.8625,-43.8225,-32.3277,-32.9392,-39.3737,-39.2372,-33.0864,-39.1054,-32.207,-32.5444,-51.3941,-37.9675,-43.2555,-47.4934,-40.593,-34.8171,-39.068,-34.9252,-32.9583,-29.4464,-39.5296,-38.3155,-36.0748,-46.7457,-46.258,-34.215,-35.5524,-32.1142,-35.8705,-39.6116,-48.0138,-46.4827,-42.6643,-41.369,-45.872,-52.601,-27.75,-31.7092,-41.9856,-38.8869,-31.8265,-34.7869,-42.9357,-33.9334,-30.1405,-36.9832,-35.8031,-46.5959,-31.2668,-34.8747,-40.6735,-40.5797,-32.4233,-37.8196,-39.1664,-42.1049,-27.063,-42.6492,-54.0137,-43.6429,-41.7057,-38.8694,-36.9758,-39.8232,-43.9848,-43.0033,-38.6372,-41.3001,-37.0954,-34.1896,-36.0203,-39.4186,-33.3928,-37.9351,-31.3995,-30.7209,-33.2646,-30.3335,-40.8877,-37.974,-33.35,-41.4575,-43.7993
-4232.67,0.904762,0.619439,3,7,0,4237.18,57.5905,24.8448,170.373,47.5421,66.4572,55.9803,17.2809,51.7938,17.7689,85.0782,106.511,31.1288,214.315,0.302472,0.13269,-35.8576,-37.9313,-33.1362,-47.6382,-39.8089,-37.5275,-39.8849,-46.9136,-39.6992,-35.5963,-49.4402,-38.9229,-39.0646,-38.741,-39.6598,-49.4865,-43.9019,-35.1773,-41.1895,-41.4995,-35.3806,-44.0754,-42.7074,-40.2047,-40.0094,-34.5116,-33.9925,-39.5169,-44.3165,-32.7305,-34.1337,-39.7076,-38.9393,-34.1027,-39.49,-33.6276,-31.9321,-49.1564,-37.0457,-42.8871,-45.6382,-41.7532,-35.9466,-38.6614,-35.0745,-34.1358,-30.2366,-40.2565,-37.639,-37.3313,-46.1166,-47.0305,-35.1693,-35.3133,-33.2152,-36.6696,-40.6043,-44.822,-45.2231,-42.5678,-41.1091,-45.7075,-51.1019,-28.4652,-32.5105,-41.8886,-39.2378,-31.2953,-35.5304,-40.4947,-34.41,-30.7701,-37.2713,-36.1435,-44.0741,-32.2055,-35.1036,-41.1884,-40.1305,-33.5669,-37.7246,-39.6476,-42.9828,-26.7222,-42.7534,-52.0358,-42.8551,-42.5682,-39.5445,-37.016,-40.6839,-44.2895,-43.4456,-39.156,-41.6357,-38.5714,-34.6424,-34.9855,-40.1151,-33.9353,-38.7999,-32.7245,-30.5442,-34.4651,-30.5431,-41.4666,-38.77,-33.9666,-42.184,-42.7541
-4228.2,0.993016,0.619439,3,7,0,4234.71,57.7094,26.6243,177.103,49.1899,69.6229,52.515,18.7262,54.7091,18.573,96.7456,104.958,27.1897,227.294,0.257846,0.146737,-36.0148,-38.2386,-33.1827,-49.2574,-39.7005,-37.8053,-40.0284,-47.0034,-38.9227,-35.3056,-49.173,-38.1857,-39.4595,-39.2074,-39.9478,-50.0934,-43.8949,-35.6899,-40.7906,-44.499,-34.7472,-43.8865,-43.3031,-39.8206,-39.4903,-34.153,-34.3826,-38.9662,-43.919,-32.5561,-33.202,-39.5986,-39.1617,-33.5077,-39.5615,-32.6609,-31.3525,-51.6669,-37.228,-43.0926,-47.2052,-41.174,-35.3219,-38.9907,-34.8014,-33.4113,-29.2884,-39.6237,-38.1241,-36.4842,-45.6725,-46.3843,-34.5185,-34.9014,-32.3695,-36.0569,-39.9762,-46.5762,-45.3361,-42.8848,-41.702,-46.2801,-51.4909,-27.8457,-31.7728,-41.2806,-39.1965,-31.8007,-35.1855,-41.1946,-33.9038,-30.3605,-37.4343,-35.9906,-46.0682,-31.8478,-34.7931,-40.9052,-40.2862,-32.7554,-37.8306,-39.4561,-42.3858,-27.0312,-42.8002,-52.582,-43.2582,-45.0712,-38.9911,-36.9449,-40.3816,-44.2866,-43.265,-38.6437,-41.3059,-37.498,-34.5749,-35.9218,-39.6073,-33.4814,-38.312,-31.8633,-30.8227,-33.568,-30.7249,-41.2137,-38.3245,-33.5155,-41.7498,-42.8626
