lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,psi,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,mu_gamma,sigma_gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,log_lik.103,log_lik.104,log_lik.105,log_lik.106,log_lik.107,log_lik.108,log_lik.109,log_lik.110
# Adaptation terminated
# Step size = 0.245328
# Diagonal elements of inverse mass matrix:
# 0.0162851, 0.00535544, 0.0340903, 0.0159461, 0.0100249, 0.0160364, 0.00814843, 0.00520116, 0.0324414, 0.0143965, 0.0262255, 0.00996754, 0.487102, 0.0139038, 0.594178, 0.0537168, 0.065336, 0.0538195, 0.0343875, 0.251827, 0.161279, 0.0202536, 0.201722, 0.279137, 0.0484907, 0.0698622, 0.374306, 2.32938, 0.108153
-4194.7,0.999382,0.245328,4,15,0,4209.04,67.8389,27.3487,187.028,58.5138,65.9878,68.3665,20.9975,48.3709,19.944,103.623,139.201,28.6093,145.468,0.300805,0.134481,0.154446,0.161349,0.102508,0.183618,0.0433961,0.104225,0.344902,0.0391033,0.0847916,0.0509062,0.109927,0.0275687,-1.90606,0.782981,-34.1821,-37.6592,-32.429,-48.2333,-40.1068,-40.215,-39.5684,-47.5839,-39.3185,-34.9799,-49.4754,-36.5978,-40.1419,-36.4904,-41.2586,-50.6459,-43.261,-35.1896,-39.5369,-43.0594,-34.795,-40.7949,-44.9321,-39.9332,-40.2279,-33.5043,-33.8892,-38.224,-41.9126,-32.6668,-32.1892,-38.1044,-37.9116,-32.8988,-39.6445,-32.7859,-28.426,-47.602,-37.7517,-43.1683,-44.5022,-41.488,-35.6079,-37.7164,-35.212,-34.0881,-29.3019,-39.4014,-37.1677,-36.8176,-46.051,-46.7196,-34.7777,-36.2285,-32.3089,-35.2781,-40.4523,-44.7447,-44.1825,-42.9768,-40.3829,-45.2279,-51.7194,-28.0294,-32.0654,-43.2082,-39.8583,-31.5582,-34.6823,-36.0928,-34.9065,-30.0209,-37.8843,-35.0513,-43.9863,-31.3325,-34.059,-42.014,-40.5504,-33.636,-42.8781,-38.8968,-41.6495,-27.8314,-42.8708,-53.013,-42.8596,-38.1885,-39.0984,-37.6729,-40.024,-44.3238,-43.453,-38.5419,-41.3748,-36.7642,-34.8993,-37.4729,-37.4806,-32.8164,-37.9638,-32.2167,-30.9611,-35.2327,-30.8179,-38.2789,-38.3482,-34.0241,-39.3213,-43.0703
-4189.75,0.993695,0.245328,4,15,0,4202.45,64.6401,25.555,172.161,43.8688,69.8219,59.2772,19.9478,47.7222,18.7479,100.184,130.078,27.3235,224.218,0.320606,0.0400601,0.15715,0.163381,0.253931,0.225401,0.113076,0.0632641,0.315506,0.217153,0.0953143,0.0831684,0.181862,0.0580524,-1.70446,0.72104,-34.5358,-37.1327,-31.6143,-47.9919,-39.917,-39.3202,-38.4564,-48.9595,-38.6612,-35.518,-49.1533,-37.7152,-39.0468,-37.039,-40.4098,-48.3292,-43.7876,-35.0768,-40.4858,-42.3308,-35.3824,-41.6823,-43.677,-40.4337,-39.8734,-32.8044,-32.7946,-38.921,-42.9898,-33.4244,-32.7449,-38.7369,-37.7357,-33.0181,-39.0113,-32.5697,-30.3391,-48.79,-37.0903,-41.7341,-44.5237,-41.5951,-35.7965,-37.5399,-35.2403,-33.949,-28.663,-39.4798,-36.3202,-37.0006,-45.4564,-46.5549,-34.8206,-35.1806,-32.9368,-35.7404,-40.2937,-43.3681,-42.4827,-44.0312,-41.4399,-46.6789,-51.0053,-27.7141,-31.6964,-43.586,-39.6097,-31.3125,-34.3692,-38.6614,-33.7113,-30.2228,-37.7767,-35.4434,-43.986,-30.6738,-35.4443,-41.4579,-39.8278,-33.0229,-41.0571,-38.8355,-41.8332,-26.8546,-41.6624,-51.4798,-42.268,-39.5535,-39.5369,-37.5643,-41.0479,-45.3522,-45.4239,-38.672,-41.0697,-36.8885,-34.8062,-36.5442,-38.2398,-33.1706,-38.4291,-32.3167,-30.5808,-35.2241,-30.5809,-39.2383,-39.0019,-33.903,-40.2479,-42.8981
-4188.94,0.974978,0.245328,4,31,0,4203.12,67.2345,28.1193,200.637,49.1432,73.5088,59.6285,18.6184,54.2736,15.2617,108.125,139.811,27.5162,105.227,0.297468,0.158649,0.255775,0.172739,0.220999,0.173725,0.0845362,0.225947,0.311146,0.186928,0.117601,0.0705456,0.241417,0.066055,-1.42509,0.566705,-34.622,-37.9153,-32.6706,-49.0177,-40.1275,-40.4716,-39.8425,-48.4376,-39.2615,-35.3231,-49.5235,-38.1588,-39.8648,-36.3287,-41.4493,-49.0647,-43.3029,-35.0147,-39.6262,-44.3119,-35.1134,-41.696,-44.9534,-40.1826,-40.018,-32.49,-31.9368,-37.9528,-42.5468,-32.2721,-32.282,-37.984,-38.1342,-32.8882,-38.9656,-32.3628,-29.3897,-49.4371,-38.1526,-42.7709,-44.6397,-41.5808,-35.5996,-38.6572,-34.9402,-33.6208,-28.4864,-38.8133,-36.833,-35.8257,-45.8746,-46.7507,-34.7426,-35.4145,-32.331,-35.2797,-39.7161,-46.1033,-45.0906,-42.6022,-40.6993,-45.8642,-52.1469,-27.6983,-31.4408,-42.7269,-39.5851,-31.3793,-34.4849,-37.2705,-33.898,-29.5135,-37.5084,-34.9045,-45.4221,-31.0838,-34.2139,-41.8043,-40.45,-33.1577,-42.2125,-39.081,-41.5335,-26.9083,-41.7718,-54.3639,-42.8463,-39.4058,-39.057,-37.7507,-39.8802,-44.2087,-43.3796,-38.2262,-40.4171,-36.057,-35.3729,-37.9095,-37.9397,-33.0078,-37.868,-31.7256,-30.946,-35.0815,-30.0332,-38.9969,-38.1212,-33.4869,-39.7356,-42.6939
-4186.56,0.92844,0.245328,4,15,0,4198.88,75.8797,28.2234,189.27,56.2601,65.8651,72.5919,22.8462,52.5456,16.7738,113.901,153.326,30.8619,221.318,0.35858,0.118624,0.153019,0.193401,0.16117,0.215694,0.0440343,0.0807701,0.318446,0.185788,0.096318,0.0563455,0.157471,0.0236281,-1.90019,0.789592,-33.8766,-36.3196,-32.4807,-47.0027,-41.0037,-39.8614,-38.5614,-48.5442,-39.0252,-35.2648,-49.1978,-37.2746,-39.4126,-36.477,-40.5521,-48.8689,-43.7569,-34.4217,-40.2617,-42.6332,-35.225,-40.8381,-44.2825,-40.6223,-40.45,-33.2719,-32.7626,-38.7365,-42.3081,-32.7478,-32.2292,-38.2861,-38.1907,-32.7978,-38.8016,-32.7019,-28.4672,-47.8462,-37.8517,-41.9064,-44.5003,-41.896,-36.0605,-38.09,-35.4408,-34.1125,-29.2762,-39.6666,-36.8565,-37.0323,-46.3262,-46.7526,-34.8023,-36.2773,-32.8976,-35.1437,-40.1756,-44.0603,-43.7003,-42.8845,-39.9862,-45.7364,-51.1201,-27.8888,-32.5434,-43.0886,-39.8162,-31.3283,-34.4587,-35.6071,-34.0082,-30.0326,-37.1182,-35.1244,-44.3285,-30.6985,-34.8442,-42.1043,-40.7977,-33.3523,-42.5573,-38.3884,-41.5274,-27.4018,-42.6308,-53.3026,-43.1844,-38.6602,-39.4366,-38.0961,-40.4462,-44.587,-44.1719,-38.5429,-41.1346,-36.8401,-34.6781,-36.5627,-37.4632,-32.921,-38.3377,-32.491,-30.537,-35.6808,-30.1345,-38.1779,-38.5683,-33.9529,-39.4761,-42.8715
-4189.42,0.988732,0.245328,4,15,0,4196.58,66.4945,29.9396,199.006,57.4988,77.6278,72.832,22.5328,54.7585,17.3412,116.758,159.245,32.2727,122.647,0.364768,0.086922,0.183148,0.151034,0.161494,0.206013,0.0248927,0.0860558,0.308138,0.179443,0.0692782,0.0648612,0.125379,0.0171578,-1.80398,1.02072,-33.9995,-37.4509,-31.742,-46.819,-40.1752,-39.5341,-38.4542,-48.3844,-39.4625,-36.0149,-49.541,-37.1146,-39.7827,-36.3024,-41.369,-49.8335,-43.2485,-34.7301,-41.35,-42.1182,-34.787,-41.4756,-43.7717,-39.8158,-40.2517,-33.5703,-33.0674,-38.5657,-42.5964,-33.1412,-32.4967,-38.1749,-37.7666,-33.0111,-38.5947,-33.0705,-28.3647,-48.806,-38.1911,-43.1554,-44.0073,-41.4411,-36.0947,-38.0581,-34.9273,-34.3003,-29.5313,-39.4532,-36.2644,-36.7364,-46.2012,-46.8066,-34.8442,-36.3669,-32.7234,-35.2336,-40.3452,-44.0286,-44.7696,-43.6489,-40.4175,-46.687,-51.3446,-28.1959,-31.8374,-44.1992,-39.5162,-30.9653,-34.3335,-34.4738,-34.2527,-30.0263,-36.9128,-34.937,-43.6879,-31.3674,-34.798,-41.8169,-39.7886,-33.6173,-42.0264,-38.5471,-41.6735,-27.3864,-42.3457,-53.2297,-42.1549,-37.8631,-39.1796,-37.4745,-40.1487,-45.0889,-44.767,-38.3781,-40.9854,-36.7715,-34.8756,-36.3797,-37.8667,-32.8309,-38.1751,-32.7273,-30.1975,-35.3926,-29.9927,-38.5751,-38.5581,-33.9215,-39.8342,-43.0435
-4185.33,0.932571,0.245328,4,15,0,4199.8,76.8338,31.7253,204.695,53.8936,73.2899,70.3452,22.1701,55.9278,15.9529,117.084,153.794,31.0325,247.985,0.321926,0.112308,0.123229,0.172232,0.189076,0.204144,0.0955518,0.0665695,0.326142,0.219474,0.0948982,0.0601328,0.182116,0.0513339,-1.92288,0.857157,-34.4717,-36.4438,-32.1506,-47.4246,-40.4379,-40.2747,-38.6836,-48.6474,-38.3421,-35.1406,-48.7165,-37.6898,-38.9455,-36.8135,-41.7518,-48.6497,-43.492,-34.5378,-40.6222,-43.683,-34.954,-40.8085,-45.0401,-40.3337,-40.4835,-32.8507,-32.7482,-38.1927,-42.1652,-32.3999,-31.8992,-38.0295,-37.892,-32.4966,-38.758,-32.7424,-30.1203,-49.2576,-37.7644,-42.7739,-45.2781,-41.8032,-35.6776,-37.9032,-34.8922,-33.9846,-29.7839,-39.2708,-36.6255,-36.7376,-45.8035,-46.3882,-34.4264,-35.6543,-32.6338,-34.8193,-39.8287,-44.3763,-44.4918,-42.9529,-40.2138,-46.1278,-50.9426,-28.1114,-31.985,-42.5506,-39.8812,-31.6225,-34.2775,-37.9999,-34.5146,-30.2277,-37.2761,-34.8706,-45.2968,-31.246,-34.6849,-41.8484,-40.5899,-33.2061,-43.156,-38.2332,-41.0185,-27.0272,-42.4949,-52.8951,-42.8923,-40.8485,-38.9021,-37.9238,-40.201,-44.6402,-43.9671,-38.2414,-40.9443,-36.3206,-34.4599,-36.9389,-37.135,-32.7849,-37.7964,-32.1555,-30.473,-35.345,-30.0355,-37.9892,-38.2837,-33.781,-39.2924,-42.4203
-4192.61,0.956968,0.245328,4,15,0,4202.7,67.9348,27.5794,186.724,51.9307,76.6037,65.1286,21.7007,52.3677,19.2767,101.236,143.019,24.9415,91.2258,0.326018,0.143824,0.173802,0.125894,0.188952,0.140211,0.0888503,0.132971,0.313545,0.12204,0.140952,0.0831565,0.0870264,0.0808875,-1.88451,0.504998,-34.3556,-38.5401,-32.5452,-47.9819,-39.9947,-39.2371,-39.4467,-48.598,-40.0042,-35.9846,-49.8292,-36.2108,-39.6706,-37.1353,-40.7915,-51.0008,-43.4023,-35.3102,-41.8568,-42.5164,-34.377,-41.5171,-43.6804,-39.7328,-39.9127,-33.9216,-34.0282,-38.6951,-42.6696,-32.7378,-32.6402,-38.4709,-37.7074,-33.0263,-38.7441,-32.9002,-30.2314,-49.4881,-38.0027,-42.6664,-44.1084,-40.8626,-35.4915,-37.6373,-34.7549,-33.9197,-29.2091,-39.1606,-36.8551,-36.3737,-46.5758,-46.5852,-34.7734,-36.121,-32.5782,-35.483,-39.9935,-45.4667,-44.6363,-42.7937,-40.336,-45.8749,-51.7714,-27.9406,-32.308,-43.5094,-39.4192,-31.3412,-34.4717,-37.6039,-34.0842,-30.1609,-37.181,-35.1062,-44.557,-31.6391,-35.3047,-41.1264,-40.4886,-33.2815,-41.269,-38.5959,-41.9499,-27.2693,-42.104,-53.4684,-43.3298,-38.2985,-39.0414,-37.889,-40.2614,-44.2653,-43.5635,-38.4265,-40.7307,-36.4029,-34.8436,-36.9545,-38.1694,-33.0556,-37.9534,-31.9701,-30.5307,-34.8519,-30.2879,-39.1191,-38.2812,-33.788,-40.1577,-43.4297
-4193.53,0.848678,0.245328,4,15,0,4212.66,70.5508,28.9732,187.966,48.7705,71.3826,71.736,20.1103,47.4286,19.3733,111.39,142.072,33.8303,264.8,0.308394,0.108422,0.243526,0.183629,0.17485,0.232628,0.0533274,0.0600506,0.354083,0.172655,0.0515694,0.0677777,0.238944,0.0700606,-1.91558,1.1334,-34.5134,-36.7827,-31.647,-47.709,-39.6821,-39.623,-38.4204,-48.2476,-38.416,-35.4444,-48.7263,-39.8866,-38.8377,-36.8365,-41.3585,-47.9315,-43.117,-34.4766,-40.0907,-42.6234,-36.2259,-41.3837,-44.0561,-40.2217,-40.0566,-32.7978,-32.8256,-38.1694,-42.487,-33.0672,-32.3849,-37.8659,-38.0714,-32.7364,-39.3199,-32.5391,-29.097,-48.8067,-37.0981,-42.2628,-44.615,-42.4338,-35.7177,-38.6681,-35.1758,-34.1074,-28.9874,-39.3983,-36.4382,-36.795,-44.7796,-46.5768,-34.7936,-35.5122,-32.4231,-35.2892,-40.4635,-43.9248,-44.3939,-44.1897,-41.2191,-46.3883,-51.4275,-27.9799,-31.0871,-43.8381,-39.3674,-31.0745,-34.2455,-36.5106,-34.8624,-30.0772,-38.23,-34.7676,-43.5629,-30.891,-35.0967,-41.9464,-40.1291,-33.5916,-41.7751,-38.751,-41.9654,-27.7359,-42.3049,-51.5542,-42.6048,-41.7237,-39.0572,-37.2141,-40.9742,-45.5313,-45.128,-38.2826,-41.6575,-36.7445,-34.9068,-36.8867,-37.8021,-32.7267,-38.0791,-32.192,-30.51,-36.1759,-30.4718,-38.6807,-39.0192,-33.8085,-39.5852,-42.3483
-4200.15,0.832895,0.245328,4,15,0,4216.06,86.6777,29.2933,190.755,45.7553,72.8853,63.8187,20.423,55.9148,13.1522,117.586,170.76,25.0369,151.115,0.36611,0.0110871,0.175593,0.166525,0.258869,0.174247,0.0574771,0.144632,0.308972,0.224163,0.118768,0.0524923,0.179771,0.00858175,-1.48168,2.92776,-34.2625,-37.2921,-32.4061,-46.9976,-40.967,-40.019,-38.9993,-49.4778,-39.2878,-35.9459,-49.303,-36.7172,-39.6135,-36.5346,-40.8157,-49.2313,-44.2835,-34.7866,-41.468,-42.494,-34.6371,-41.2378,-44.0939,-41.2834,-40.6477,-33.0115,-32.3371,-38.9033,-42.6873,-32.5871,-32.275,-38.1562,-38.297,-32.8812,-37.9655,-32.6426,-28.7535,-48.2295,-37.9227,-41.5971,-45.0049,-42.155,-35.9941,-38.0418,-35.3151,-34.4327,-28.9589,-39.3249,-37.0274,-36.7091,-46.8551,-46.8456,-35.1709,-36.0124,-33.1381,-35.0755,-40.2749,-43.9661,-42.8276,-42.5659,-40.5199,-46.0861,-51.8009,-27.9556,-33.0587,-42.916,-39.5219,-31.2483,-34.3981,-35.3188,-33.976,-30.115,-36.6071,-34.8827,-44.565,-31.3016,-35.2527,-41.6506,-40.9541,-33.4697,-42.4953,-38.5941,-41.5384,-27.0061,-42.0981,-53.6351,-43.1995,-37.3296,-39.1534,-38.5641,-40.417,-44.4868,-44.0933,-38.2188,-40.407,-36.3187,-34.8945,-36.6252,-37.7561,-32.908,-38.1332,-32.2394,-30.7663,-35.0486,-29.4851,-38.5245,-38.5142,-34.0718,-39.6486,-43.2779
-4191.93,0.947539,0.245328,4,31,0,4215.97,82.3213,30.8053,209.959,42.6703,84.1835,71.6002,21.8009,58.0178,21.3651,126.969,140.939,29.6076,193.049,0.30373,0.0608272,0.182016,0.184715,0.278141,0.177486,0.0612317,0.135679,0.286111,0.211643,0.0506896,0.0652047,0.150884,0.0175461,-1.78792,0.934746,-34.8355,-37.2717,-32.0645,-49.1972,-40.7089,-40.161,-39.0504,-48.1385,-37.7379,-35.0433,-49.0981,-36.6307,-40.031,-36.564,-41.4203,-49.1864,-43.0994,-35.4249,-40.2123,-45.7865,-34.357,-41.0306,-44.3159,-40.1567,-39.3777,-32.813,-32.7502,-38.1554,-41.7419,-32.7813,-32.1226,-38.8612,-38.043,-32.3652,-39.214,-32.5603,-29.5833,-49.0242,-37.64,-42.7313,-45.9894,-40.7566,-34.873,-38.4088,-34.9138,-33.784,-29.7397,-38.6526,-36.6773,-36.3985,-45.0328,-46.1508,-34.2261,-35.4816,-32.2621,-35.1974,-39.8452,-44.3153,-45.5684,-43.6134,-41.1003,-46.8879,-50.8244,-28.5324,-31.7701,-42.4739,-39.7957,-31.3476,-34.0767,-36.3229,-34.5108,-30.1376,-37.8705,-35.1306,-46.0009,-31.3792,-33.9896,-42.2555,-40.369,-33.2944,-42.8442,-38.7196,-41.0369,-27.1816,-42.277,-52.2218,-42.5576,-41.4744,-38.7673,-37.5782,-40.2875,-45.3185,-44.4764,-38.2055,-40.9797,-36.4047,-34.4924,-36.787,-37.6156,-33.1901,-37.597,-31.9988,-30.346,-34.5956,-30.6441,-38.5151,-38.8237,-34.2181,-39.3555,-42.6785
-4194.13,0.877146,0.245328,4,31,0,4209.14,75.2032,29.4056,209.959,59.8115,79.4625,76.8257,25.0347,57.9791,16.3394,119.443,160.575,34.0528,252.221,0.382035,0.0585575,0.254268,0.149864,0.200466,0.145898,0.0780619,0.0776087,0.356571,0.146382,0.114964,0.0690421,0.221775,0.118126,-1.93365,0.774866,-33.6457,-36.7756,-32.9124,-45.4844,-40.0515,-40.8466,-38.6963,-49.5505,-39.3252,-36.1449,-48.9406,-39.9741,-38.237,-37.8431,-41.5961,-48.8121,-43.4812,-34.7594,-41.7781,-41.9341,-35.9099,-40.6408,-44.7576,-40.2298,-39.9071,-33.2814,-33.2912,-38.5085,-42.0372,-32.7504,-32.148,-37.7775,-38.2153,-32.5374,-38.658,-32.6842,-30.6939,-48.951,-37.0821,-41.7198,-43.6182,-42.2451,-36.7702,-38.8922,-35.0217,-33.659,-29.1785,-39.6069,-36.6774,-36.5678,-45.9327,-46.5009,-34.3429,-35.1271,-32.6856,-35.4028,-39.9001,-44.4482,-43.7265,-42.4672,-40.2416,-46.2001,-51.0476,-27.7848,-32.0427,-43.2797,-40.1489,-31.6456,-34.2328,-37.0356,-33.4228,-29.4909,-36.6915,-35.0129,-45.7806,-30.7026,-35.0415,-42.5154,-41.2408,-32.6728,-43.7338,-38.1068,-41.4644,-27.0408,-42.7438,-53.8518,-42.8164,-42.5815,-39.4603,-38.7304,-41.0785,-44.244,-43.6516,-38.423,-40.8165,-36.1405,-34.8956,-37.8218,-37.2018,-33.012,-38.103,-32.0452,-30.475,-35.9858,-29.6626,-37.9868,-38.556,-33.8208,-39.3471,-42.1845
-4188.56,0.993867,0.245328,4,15,0,4203.88,72.8119,30.8362,215.925,56.67,92.2186,73.1389,21.8508,54.1546,16.4183,125.908,164.59,33.5881,220.757,0.372973,0.120296,0.168551,0.147897,0.162482,0.156865,0.0605752,0.090002,0.341269,0.150199,0.0506957,0.0672495,0.178491,0.04142,-1.93775,0.700087,-34.4214,-37.512,-31.8711,-46.0472,-40.1435,-39.8495,-38.0946,-48.3508,-39.0124,-36.0953,-49.0226,-38.7005,-38.8692,-36.5682,-42.1436,-48.9678,-43.382,-35.0043,-41.7242,-42.154,-34.8797,-41.5969,-43.9748,-39.6543,-39.8806,-33.0814,-32.7449,-38.3606,-42.4774,-33.0023,-32.6019,-38.21,-37.2093,-32.7924,-38.617,-33.2649,-30.4001,-49.0474,-37.4669,-42.5164,-43.3867,-41.7381,-35.773,-37.3313,-34.6035,-34.3005,-30.0562,-39.3032,-35.955,-36.8359,-45.3584,-46.6166,-34.7458,-35.3604,-32.5639,-35.3564,-40.5804,-43.2031,-45.0235,-43.8547,-40.5521,-46.4984,-50.4085,-28.9269,-31.6364,-43.5379,-39.601,-31.1441,-34.2468,-35.9229,-35.1038,-30.2703,-37.3311,-34.9174,-43.5375,-32.2857,-34.9853,-41.9434,-39.9857,-34.0142,-42.4202,-38.5902,-42.0464,-27.5071,-41.9788,-52.5284,-42.6207,-39.3052,-38.8518,-37.5276,-40.4706,-45.2451,-44.7098,-38.2539,-41.3199,-36.2502,-34.6613,-36.5431,-37.9125,-33.1373,-38.0171,-32.5923,-30.0405,-36.1714,-29.9278,-38.6707,-38.6975,-34.4567,-40.0844,-42.5844
-4195.06,0.976095,0.245328,4,15,0,4202.35,74.482,35.083,223.08,62.7488,82.1425,86.4223,26.676,63.9268,18.2812,132.144,168.828,31.9264,154.495,0.326505,0.0741983,0.244856,0.187435,0.217842,0.181077,0.0356289,0.120554,0.332627,0.246221,0.104534,0.0693928,0.190592,0.0241412,-1.09049,1.42353,-33.9505,-36.7151,-32.571,-47.8618,-40.569,-40.5059,-38.9747,-49.9449,-38.3701,-35.8668,-48.8675,-37.2149,-39.6341,-36.4129,-42.4326,-49.8907,-42.9673,-34.9604,-41.231,-45.9226,-34.7148,-40.5579,-44.9338,-39.7217,-40.1037,-33.1039,-33.1038,-37.7777,-41.9821,-32.5443,-31.5417,-37.5583,-38.6374,-32.4061,-38.7341,-32.5298,-28.6598,-51.6651,-38.2639,-43.0817,-45.3023,-41.4499,-36.0649,-39.8176,-34.6449,-33.4993,-29.5908,-38.9188,-37.1651,-35.8374,-45.8624,-46.3877,-34.0357,-35.8634,-31.9577,-34.6057,-39.2702,-46.1757,-45.6344,-42.7977,-40.2222,-46.6354,-51.8121,-27.6638,-31.6109,-43.4252,-39.6937,-31.606,-33.9447,-35.2241,-33.6991,-29.6379,-36.9137,-34.6486,-47.4194,-31.1854,-35.0183,-41.9105,-41.2379,-32.6547,-43.7205,-37.8618,-40.6559,-27.3615,-43.004,-54.3822,-42.8707,-41.1246,-38.8302,-38.0907,-39.8251,-44.4595,-43.584,-37.8842,-40.3743,-35.7349,-34.8357,-37.8612,-36.8892,-32.4933,-37.4698,-31.873,-30.4276,-35.0823,-29.7914,-37.6925,-37.8982,-33.3159,-38.765,-42.3525
-4197.14,0.980743,0.245328,4,15,0,4211.37,65.9653,33.0269,223.649,56.1646,93.7679,82.3866,20.2624,58.2333,13.0826,143.088,169.834,34.1436,238.778,0.429235,0.206245,0.163929,0.170742,0.187478,0.170117,0.074522,0.12325,0.332997,0.312123,0.0312986,0.0595308,0.192205,0.0549306,-1.91592,0.650099,-34.6681,-36.6986,-32.2223,-45.8832,-41.0873,-40.7435,-37.8082,-48.7087,-38.9699,-36.4195,-49.4768,-38.8317,-38.7852,-36.7043,-42.1235,-48.6164,-43.9469,-34.8902,-41.3607,-42.9196,-35.2548,-41.404,-45.1054,-40.0759,-39.7448,-33.4611,-32.2591,-38.7898,-42.2287,-33.2546,-32.2844,-38.6568,-37.5789,-32.3296,-38.4915,-32.8015,-31.0715,-48.6588,-37.6078,-42.2507,-43.1839,-41.6846,-35.7099,-37.7575,-35.0361,-33.9391,-30.0102,-39.5576,-35.8723,-36.6657,-45.3766,-46.255,-34.6033,-34.588,-32.8791,-35.1793,-40.1322,-43.1341,-45.8737,-43.9054,-40.3823,-46.7557,-50.3325,-29.0995,-31.6498,-43.5768,-40.1533,-30.9833,-33.7345,-37.1615,-34.6911,-30.0951,-36.7419,-35.136,-44.1264,-31.2852,-34.0531,-42.662,-40.1503,-33.5226,-43.4277,-38.5427,-41.491,-27.0565,-41.7435,-53.0277,-42.3832,-40.6259,-39.2536,-37.903,-40.8731,-45.5203,-45.1917,-38.5546,-41.4256,-35.9467,-34.5372,-36.4799,-37.627,-33.2557,-38.4212,-32.4058,-29.5624,-36.2827,-29.732,-38.3082,-38.9908,-34.6272,-39.9342,-42.6798
-4193.22,0.954763,0.245328,4,15,0,4214.07,79.6625,30.936,211.23,50.9909,80.2788,70.1237,24.9917,63.468,16.4875,119.889,185.841,31.974,199.589,0.360996,0.0344231,0.153777,0.185081,0.147577,0.156605,0.0972849,0.0711177,0.25816,0.197492,0.132332,0.0385309,0.23004,0.0366973,-1.90782,0.90892,-34.3011,-36.6414,-32.5436,-46.4525,-40.6025,-40.2998,-39.1855,-47.5055,-39.3855,-35.3197,-48.8315,-38.3071,-38.7519,-36.2652,-41.2749,-48.4138,-43.7443,-34.47,-40.9493,-43.0894,-35.3568,-40.6554,-44.3479,-40.4094,-40.8174,-32.6986,-32.0613,-38.4769,-41.9701,-32.2233,-32.3361,-38.0037,-38.146,-32.9665,-38.3218,-33.0615,-30.9533,-48.0925,-36.8762,-41.8999,-45.4995,-43.2227,-36.2686,-38.0156,-35.0886,-35.097,-29.4637,-39.5094,-37.107,-37.2157,-47.325,-47.0276,-35.3574,-35.9438,-32.9179,-34.9198,-41.0107,-43.8973,-43.9521,-42.5927,-39.9043,-46.39,-51.2386,-28.4138,-33.2364,-42.3263,-39.5544,-30.9623,-34.3661,-37.4566,-35.7986,-30.0856,-36.5326,-35.0268,-43.9613,-32.5058,-33.9452,-41.7286,-40.5066,-34.0256,-43.2539,-38.0617,-41.614,-27.8621,-43.4576,-53.7622,-42.8565,-38.8377,-38.5879,-38.2823,-40.0112,-44.6052,-43.7127,-38.2043,-41.1583,-36.3244,-34.3719,-35.9691,-37.3834,-32.7042,-37.887,-32.2258,-30.2364,-35.1952,-29.536,-38.1048,-38.3762,-34.4803,-39.4527,-42.9355
