lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,gamma,log_psi.1,log_psi.2,log_psi.3,log_psi.4,log_psi.5,log_psi.6,log_psi.7,log_psi.8,log_psi.9,log_psi.10,log_psi.11,log_psi.12,log_psi.13,mu_psi,sigma_psi,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,psi.13,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,log_lik.103,log_lik.104,log_lik.105,log_lik.106,log_lik.107,log_lik.108,log_lik.109,log_lik.110
# Adaptation terminated
# Step size = 0.285945
# Diagonal elements of inverse mass matrix:
# 0.047283, 0.00808208, 0.0267171, 0.0192037, 0.00799352, 0.0141784, 0.016759, 0.00549323, 0.0383427, 0.0386746, 0.0347925, 0.0114097, 0.200294, 0.0201165, 0.197517, 0.0430466, 0.0163944, 0.0832728, 0.0371985, 0.0534652, 0.113465, 0.0492986, 0.0650308, 0.158671, 0.0409211, 0.0256407, 0.089196, 0.0233717, 0.140292
-4208.49,0.875237,0.285945,4,15,0,4227.57,77.8006,29.1583,192.793,56.8615,66.7181,58.6559,22.384,53.6944,19.4223,112.846,120.807,26.741,99.6683,0.146087,-0.920836,-1.14923,-1.27798,-1.22563,-1.52923,-1.41145,-1.03128,-1.58619,-1.16524,-0.931643,-1.22333,-1.40284,-1.5899,-1.50823,0.293482,0.398186,0.31688,0.2786,0.293574,0.216701,0.24379,0.35655,0.204704,0.311847,0.393906,0.294248,0.245897,0.203946,-34.8926,-39.2036,-33.1074,-49.087,-39.7657,-36.5233,-40.0976,-46.4052,-40.0327,-35.4524,-49.7018,-37.8509,-39.9523,-37.4872,-39.5524,-49.7718,-43.9226,-35.5736,-41.0824,-44.3973,-34.4656,-43.5634,-42.667,-39.4848,-39.4331,-33.1515,-33.3494,-38.3757,-43.2885,-32.3995,-32.6873,-38.9916,-39.0988,-33.0548,-39.3722,-32.2188,-30.9432,-53.0929,-38.1138,-43.284,-46.3101,-41.5992,-35.249,-38.1119,-35.0125,-32.9514,-30.1558,-39.2027,-38.9664,-36.7292,-46.2076,-46.0969,-34.1548,-35.6586,-32.1312,-35.4746,-39.4321,-47.0357,-45.0153,-42.9032,-41.4326,-47.7004,-52.2161,-27.391,-31.2563,-41.9466,-38.8999,-31.9046,-35.0678,-41.961,-33.091,-30.1811,-37.3821,-35.9002,-46.4797,-31.3886,-34.8087,-40.7483,-40.6108,-32.3704,-37.7208,-38.8421,-42.2168,-27.063,-42.9927,-53.5404,-44.3265,-40.793,-38.7043,-37.1527,-39.6537,-44.1856,-43.3658,-38.3754,-41.2069,-37.1367,-33.48,-34.935,-39.0974,-33.4205,-37.8083,-31.3956,-30.6894,-33.1834,-30.5636,-40.8225,-38.0762,-32.902,-41.9027,-44.2457
-4209.6,0.582631,0.285945,4,15,0,4227.92,57.2815,27.4045,168.081,40.9571,59.2517,47.1928,29.0227,46.4573,18.7143,117.749,114.689,29.1419,143.003,0.119221,-1.39806,-1.12944,-1.30269,-1.55376,-1.77379,-1.59899,-0.499098,-1.59417,-0.747471,-0.639362,-1.17016,-1.23152,-1.41548,-1.0102,0.521057,0.247075,0.323213,0.2718,0.211452,0.169688,0.202101,0.607078,0.203077,0.473563,0.527629,0.310317,0.291848,0.242809,-33.8511,-40.4579,-32.8439,-51.0244,-39.7755,-37.0692,-40.6572,-46.1067,-40.2263,-36.199,-49.5355,-38.2226,-39.6341,-37.9326,-38.3129,-49.7541,-44.1355,-35.9062,-40.7641,-42.9444,-34.6948,-43.6522,-42.1265,-39.7038,-39.6315,-32.7919,-33.5392,-39.2943,-43.104,-32.2116,-33.1651,-39.4301,-38.435,-33.6694,-38.803,-32.7164,-28.2835,-49.6217,-37.08,-43.0282,-44.7039,-41.8181,-35.1982,-37.3091,-34.9141,-33.8706,-30.1326,-39.3872,-38.7125,-37.2583,-45.6975,-46.1842,-34.7877,-35.862,-32.7525,-36.0409,-40.4542,-45.0482,-42.7534,-43.4202,-42.0343,-47.0245,-50.9093,-27.7597,-31.8294,-42.0661,-39.4148,-31.6848,-35.4247,-40.2843,-33.766,-30.9173,-38.0048,-35.7564,-44.0331,-30.9523,-33.8115,-41.3855,-40.2616,-32.745,-38.4389,-39.5161,-42.6365,-27.7148,-43.4753,-51.8265,-43.2336,-39.4526,-39.1856,-36.4904,-40.08,-44.3807,-43.4337,-38.8561,-41.8224,-38.3085,-34.4358,-34.1346,-39.4949,-33.8301,-38.2926,-32.1471,-30.7565,-33.637,-30.5584,-41.4324,-38.539,-33.4998,-42.2789,-43.9659
-4213.72,0.779463,0.285945,4,15,0,4226.41,96.9675,24.0434,183.958,43.8664,62.7516,54.1767,20.0145,48.0588,17.7925,122.889,108.326,27.408,157.856,0.129969,-0.703888,-1.51986,-1.38245,-1.58013,-1.68485,-1.49172,-1.02132,-1.61674,-0.451106,-0.613043,-1.31671,-1.18735,-1.62673,-1.28545,0.365301,0.494658,0.218742,0.250962,0.205949,0.185472,0.224984,0.36012,0.198545,0.636924,0.5417,0.268016,0.305028,0.19657,-33.4478,-39.815,-33.2069,-52.0294,-40.4953,-37.2497,-41.1148,-45.6701,-39.6905,-35.9978,-49.8074,-38.0092,-40.5932,-38.3429,-38.4734,-49.9205,-44.0038,-36.3319,-40.3428,-45.1172,-34.4336,-43.2716,-42.2028,-39.8915,-39.6546,-33.4054,-33.8497,-38.8235,-42.8502,-32.1492,-32.9589,-39.3806,-38.3374,-33.2308,-39.109,-32.1638,-31.6624,-49.814,-37.9054,-44.0108,-44.5748,-41.4876,-34.8765,-37.6894,-34.7346,-33.3337,-29.6586,-39.3852,-38.3613,-36.5254,-45.3951,-46.2895,-34.4647,-35.8605,-32.4751,-36.0186,-39.964,-46.1973,-44.3413,-43.1242,-42.1269,-46.6067,-50.9633,-27.5412,-31.3585,-41.5027,-39.2544,-31.7457,-35.3796,-41.449,-33.7989,-30.7166,-37.7353,-35.6081,-44.7585,-30.8485,-34.0366,-41.0883,-40.6843,-32.6116,-38.0094,-39.3617,-42.4407,-27.2105,-42.9157,-51.9881,-44.1591,-42.0165,-38.9062,-36.6496,-39.8657,-43.9943,-43.0225,-38.527,-41.5422,-37.7141,-34.5692,-35.3218,-39.3473,-33.6045,-37.9582,-31.622,-31.1736,-33.6028,-30.2986,-41.1769,-38.1387,-33.3135,-41.6293,-43.9493
-4209.13,0.889022,0.285945,4,15,0,4225.26,56.7701,30.1104,188.772,59.4645,67.2079,53.8643,21.772,52.909,19.4661,119.919,134.713,30.8031,135.127,0.120862,-1.6655,-1.00879,-1.10816,-1.18623,-1.64694,-1.58849,-0.933331,-1.65019,-1.11327,-0.700423,-0.996544,-1.40947,-1.47113,-1.30221,0.301186,0.189097,0.364661,0.330167,0.305371,0.192639,0.204234,0.393242,0.192013,0.328484,0.496376,0.369153,0.244272,0.229667,-34.7749,-40.6517,-32.8542,-47.4605,-39.1151,-36.7067,-39.145,-46.033,-40.5351,-36.3824,-49.2704,-39.1554,-38.8271,-37.8119,-39.6143,-49.609,-44.3527,-35.2039,-42.1227,-41.2949,-34.5577,-44.1922,-42.8363,-39.5109,-39.5448,-33.0699,-33.7496,-38.9341,-42.8828,-32.4896,-32.7077,-39.2234,-39.1334,-33.1915,-38.9194,-32.515,-28.6026,-51.8928,-36.9349,-42.4735,-46.6392,-42.476,-35.1443,-37.5799,-35.1656,-33.2481,-30.6054,-39.2769,-39.6216,-37.9148,-45.9265,-46.0532,-34.2676,-35.1017,-32.3217,-35.6699,-39.8333,-45.4641,-44.5988,-43.7756,-41.4782,-49.4122,-51.7021,-27.5813,-31.7842,-42.0149,-39.1986,-31.4902,-35.0972,-40.6636,-32.8911,-30.5788,-37.5337,-36.1831,-46.3747,-31.1877,-33.6415,-41.7071,-40.7551,-32.3878,-38.1247,-39.4285,-42.1668,-27.3621,-43.7432,-52.6505,-44.189,-39.5841,-38.8253,-37.1436,-40.0213,-44.7493,-44.0279,-38.4674,-41.9623,-37.6132,-33.8725,-34.4251,-39.2801,-33.4593,-37.7338,-31.5932,-30.3317,-33.1848,-30.5534,-41.3122,-38.8324,-32.7354,-42.2856,-44.6636
-4207.12,0.962486,0.285945,3,15,0,4217.74,50.4648,30.6152,191.933,54.2789,62.3959,52.2661,23.4432,49.6866,18.4554,152.627,132.89,29.2071,132.946,0.121747,-1.422,-1.16703,-1.27824,-1.2239,-1.64365,-1.5325,-1.07993,-1.50333,-1.19267,-0.617181,-1.06081,-1.31601,-1.47972,-1.29117,0.279758,0.241232,0.311291,0.278527,0.294082,0.193272,0.215995,0.33962,0.222388,0.303409,0.539463,0.346176,0.268203,0.227702,-35.7145,-39.4519,-33.4015,-48.0466,-39.3723,-36.6954,-40.1285,-46.8678,-39.5651,-35.4809,-49.4054,-37.7771,-39.3609,-37.5479,-38.3108,-50.3793,-44.0858,-35.5232,-41.0102,-44.1928,-34.1963,-44.4316,-42.4558,-39.3624,-39.3902,-33.1709,-33.8204,-38.6372,-43.787,-32.4223,-33.305,-38.8779,-38.7094,-33.7005,-39.249,-32.2665,-29.2136,-51.9943,-38.04,-43.6978,-45.6431,-41.1389,-35.3967,-37.9924,-34.5244,-33.7178,-30.6921,-39.3827,-38.6702,-36.7216,-46.3926,-45.7993,-34.6776,-35.8049,-32.4631,-35.8081,-40.254,-46.7551,-43.186,-42.4494,-41.5854,-45.7859,-51.4253,-28.5353,-31.6179,-41.7045,-39.05,-31.137,-35.4126,-40.9869,-34.2899,-30.7211,-37.5248,-36.0908,-45.312,-32.1,-34.5542,-40.839,-41.1297,-32.4749,-37.6852,-39.3567,-42.5311,-27.6345,-44.1834,-53.2024,-43.2582,-40.7002,-38.8679,-36.3779,-39.9589,-44.4024,-42.9831,-38.6411,-41.7599,-38.2534,-34.0548,-33.6756,-39.712,-33.8604,-38.3904,-31.9504,-30.185,-33.0042,-30.3313,-41.5583,-38.1131,-33.1933,-42.8603,-43.7728
-4204.92,0.922215,0.285945,4,15,0,4221.6,83.7277,27.2822,182.819,53.1719,58.7018,53.4661,22.9364,49.1884,21.6295,111.823,133.435,30.1086,129.688,0.117671,-0.677815,-1.10627,-1.21418,-1.18597,-1.65195,-1.35377,-0.826544,-1.6899,-0.915335,-0.841227,-1.00032,-1.19889,-1.29058,-1.24102,0.281047,0.507725,0.330791,0.296954,0.305451,0.191677,0.258266,0.437559,0.184537,0.400382,0.431181,0.367763,0.301528,0.275112,-33.8266,-39.2604,-32.9065,-48.4753,-39.5027,-36.4346,-39.9314,-45.8143,-40.0975,-35.8467,-49.7958,-38.0267,-39.4726,-37.1504,-39.033,-49.6101,-44.6639,-35.3608,-41.2361,-42.3649,-34.641,-43.881,-41.918,-39.4465,-39.3364,-32.9931,-33.4689,-38.7011,-42.9099,-32.526,-32.9265,-38.9049,-39.3136,-33.3231,-39.2925,-32.7853,-29.7046,-51.2009,-37.3071,-43.1636,-46.0242,-42.7022,-35.7433,-37.6921,-35.2241,-33.5893,-30.2219,-39.8166,-39.6393,-37.7994,-46.2907,-46.2316,-34.4298,-35.4773,-32.7015,-35.8052,-40.1301,-45.0524,-43.223,-42.9463,-41.3248,-47.9621,-51.2886,-27.5543,-31.6197,-41.7733,-39.2771,-31.5435,-35.3856,-39.9691,-32.999,-30.3157,-37.3133,-36.1421,-45.3842,-30.6743,-33.655,-41.4996,-41.04,-32.7313,-37.8918,-39.3313,-42.476,-27.252,-43.854,-52.4732,-44.4661,-39.1801,-39.0765,-37.3634,-40.1118,-44.507,-43.7705,-38.5242,-41.9385,-37.9792,-34.2218,-34.2642,-39.3849,-33.5923,-38.188,-31.9996,-30.8925,-33.5905,-30.5348,-41.3392,-38.6153,-33.0532,-42.1905,-44.7444
-4201.96,0.871301,0.285945,4,15,0,4216.63,83.1852,27.6768,184.872,53.1357,60.1711,55.7878,21.733,48.3068,22.263,118.077,133.294,29.0476,139.717,0.117497,-0.862642,-1.12613,-1.22589,-1.28637,-1.61424,-1.3442,-0.905208,-1.65921,-0.961794,-0.886622,-0.954076,-1.1763,-1.3485,-1.2315,0.305214,0.422046,0.324285,0.293497,0.276271,0.199042,0.260748,0.404458,0.190288,0.382206,0.412045,0.385168,0.308419,0.259629,-34.0791,-39.0223,-32.9675,-48.979,-39.6031,-36.295,-39.9942,-45.8336,-39.666,-35.7678,-49.7564,-37.7187,-39.4471,-37.3429,-38.7207,-49.6582,-44.4187,-35.412,-41.1102,-42.8387,-34.4732,-43.8134,-41.9541,-39.5727,-39.0371,-33.1022,-33.6595,-38.6931,-42.8892,-32.7006,-32.9465,-39.0263,-39.1785,-33.3301,-39.3605,-32.7644,-30.1576,-50.7229,-37.7837,-43.0038,-46.2082,-42.0288,-35.3836,-37.8167,-34.9473,-33.297,-30.6964,-39.761,-39.3217,-37.2919,-46.2717,-46.0875,-34.2335,-35.5712,-32.5001,-35.9138,-39.9684,-45.4696,-43.4476,-42.8632,-41.3558,-47.2428,-51.271,-27.9029,-31.6989,-41.484,-39.26,-31.7131,-35.5101,-40.2553,-33.1777,-30.3306,-37.3045,-36.2608,-45.8548,-31.1511,-33.827,-41.4247,-41.2575,-32.6306,-37.7412,-39.2868,-42.3952,-27.179,-43.6527,-52.6241,-44.3762,-40.1338,-39.0211,-37.1668,-40.1139,-44.3259,-43.4236,-38.5949,-41.9205,-38.0377,-34.0188,-34.1495,-39.4179,-33.7919,-38.1454,-31.9315,-30.8266,-33.44,-30.5384,-41.3148,-38.4224,-33.1399,-42.201,-44.488
-4207.32,0.920494,0.285945,4,15,0,4213.63,56.1719,24.6859,189.625,58.0284,64.8942,51.2501,18.7556,45.0792,14.4347,128.842,124.186,27.2456,217.426,0.103461,-1.4391,-1.45158,-1.4313,-1.10359,-1.73741,-1.52193,-1.22795,-1.77125,-1.26361,-0.711143,-1.13477,-1.44437,-1.39404,-1.36823,0.294513,0.237142,0.2342,0.238997,0.331677,0.175975,0.218291,0.292891,0.17012,0.282633,0.491083,0.321497,0.235895,0.248071,-35.8592,-40.2457,-33.2222,-48.146,-39.7508,-37.5566,-40.3525,-45.6759,-39.6185,-35.8189,-49.8236,-38.4213,-40.4485,-38.6973,-39.2376,-50.7831,-44.8055,-36.5394,-40.0763,-44.8328,-34.5463,-44.506,-43.3054,-39.8028,-39.9693,-33.5262,-34.6742,-38.4724,-43.096,-32.7558,-32.9089,-38.8629,-38.0034,-33.4548,-40.471,-31.8013,-29.3672,-50.2982,-36.4938,-44.3212,-45.0016,-41.5781,-34.8878,-36.7157,-34.7734,-33.5967,-29.2676,-39.0605,-38.8481,-37.1301,-44.7922,-46.0921,-34.7848,-34.7136,-32.3426,-35.9775,-40.3569,-45.3126,-42.6925,-43.2121,-42.5405,-46.7334,-50.8006,-27.9778,-31.2242,-40.807,-39.5026,-30.9735,-35.4666,-40.8167,-33.6101,-30.4919,-38.1975,-36.1655,-44.5627,-31.329,-32.9568,-41.5176,-40.6756,-32.6446,-37.6364,-39.8198,-42.1737,-27.1265,-43.453,-52.3045,-43.4585,-41.8897,-38.8607,-36.2386,-40.0661,-44.3545,-43.3609,-38.6609,-41.6802,-38.0442,-34.5197,-34.8672,-39.5292,-33.486,-37.9651,-31.604,-30.9098,-32.8473,-31.0608,-41.4982,-38.357,-32.9532,-41.8898,-43.9176
-4204.37,0.974361,0.285945,4,15,0,4216.43,69.6707,27.8019,176.84,54.8693,62.9526,58.153,25.8293,49.5131,20.1027,139.636,113.717,27.4172,205.114,0.120584,-1.13724,-1.36222,-1.31445,-1.28072,-1.77749,-1.55311,-0.805178,-1.68685,-1.20077,-0.727517,-1.30734,-1.25889,-1.4268,-1.22435,0.314467,0.320704,0.256092,0.268623,0.277838,0.169062,0.211588,0.447008,0.185101,0.300964,0.483107,0.270538,0.28397,0.240075,-34.9789,-39.674,-32.7947,-48.8062,-39.2069,-37.1794,-38.9332,-46.4685,-39.2717,-36.2422,-49.1831,-37.8607,-39.4972,-38.9777,-38.3725,-50.8799,-44.5013,-36.2428,-41.0683,-44.5597,-34.449,-43.2474,-43.0029,-39.4591,-39.5035,-33.8286,-34.981,-38.6669,-42.521,-32.7639,-32.4263,-39.1543,-38.6508,-33.0011,-39.3699,-31.7745,-30.2432,-51.1337,-37.0506,-42.9865,-45.9481,-41.8781,-34.6992,-37.5895,-34.8652,-33.3959,-30.019,-39.2622,-39.4485,-36.9471,-45.284,-45.5495,-34.3398,-35.1466,-32.1995,-35.5211,-39.8495,-46.5808,-43.2159,-43.5711,-42.0806,-47.6337,-50.7481,-27.5597,-31.1356,-41.3037,-39.3643,-31.6004,-34.9376,-41.8137,-33.8117,-30.8131,-37.4446,-35.8801,-45.6371,-30.7288,-33.3837,-41.308,-41.2636,-32.0103,-38.3637,-38.8648,-41.8159,-27.852,-44.1819,-51.4066,-44.0797,-43.1783,-38.8154,-36.6802,-40.3843,-44.6731,-43.6209,-38.5528,-41.9283,-37.6055,-33.8964,-34.5218,-38.7828,-33.3747,-37.9542,-31.3232,-30.65,-32.7936,-30.9407,-40.558,-38.6533,-32.8568,-41.3883,-44.3729
-4207.02,0.722721,0.285945,4,15,0,4216.76,74.3065,30.615,180.488,53.1996,59.1259,59.6697,23.1718,51.7157,15.6516,125.744,144.266,30.7655,100.354,0.130328,-1.01136,-1.10922,-1.18659,-1.1273,-1.58715,-1.37801,-0.941506,-1.56907,-0.868601,-0.67267,-0.854121,-1.32802,-1.46302,-1.19739,0.227253,0.363725,0.329817,0.30526,0.323905,0.204508,0.25208,0.39004,0.20824,0.419538,0.510344,0.425657,0.265003,0.231537,-34.422,-39.2786,-33.5484,-47.3617,-39.7327,-36.063,-40.1102,-46.646,-40.2712,-36.161,-49.6253,-38.8934,-39.212,-37.2258,-38.7022,-49.9618,-44.3517,-34.9492,-42.4621,-41.9042,-34.6539,-44.2689,-41.9097,-39.8189,-39.4626,-33.3464,-33.6588,-38.7382,-43.5904,-32.0064,-32.924,-38.511,-39.7022,-33.0143,-38.4681,-32.395,-30.2893,-52.4273,-37.7588,-43.2799,-46.2688,-41.966,-35.4615,-38.6356,-35.1822,-33.3698,-30.5945,-39.5656,-39.3811,-37.2917,-46.4786,-45.8586,-34.1675,-35.9728,-32.7274,-35.5084,-39.8134,-46.1652,-44.2508,-42.5875,-41.0514,-47.3798,-52.0545,-27.6153,-31.5714,-42.3143,-38.8032,-31.523,-34.907,-41.3635,-33.1294,-30.7139,-36.8299,-35.6413,-46.2035,-30.723,-35.0783,-40.9399,-41.0747,-32.4097,-37.224,-39.0506,-42.5009,-27.3418,-44.0595,-52.7544,-44.2959,-39.0802,-38.7933,-37.0474,-39.873,-44.3426,-43.3789,-38.3416,-41.9818,-37.7819,-33.7654,-33.9285,-39.6087,-33.4821,-38.0305,-31.7518,-30.4551,-33.4969,-29.8135,-41.5153,-38.453,-33.1094,-42.7113,-44.361
-4209.16,0.911004,0.285945,4,15,0,4219.47,70.4308,27.7472,206.212,63.8003,63.4219,53.93,23.7891,51.4602,17.6101,128.101,128.651,26.685,137.961,0.113102,-1.1321,-1.21005,-1.24552,-0.99338,-1.91405,-1.47685,-0.608863,-1.68083,-0.996483,-0.67862,-1.17987,-1.28557,-1.52489,-1.01277,0.621582,0.322356,0.298182,0.287792,0.370323,0.147482,0.228355,0.543969,0.18622,0.369175,0.507317,0.30732,0.276492,0.217646,-34.32,-39.9023,-32.304,-47.559,-40.0564,-37.0818,-38.8294,-45.4612,-40.5006,-36.4739,-49.8122,-37.6837,-40.2513,-37.9757,-39.3055,-50.4478,-44.4003,-36.206,-41.3151,-44.3155,-34.1907,-44.2247,-43.0773,-39.5118,-39.6835,-33.558,-33.9084,-38.4868,-42.8771,-32.8113,-32.7313,-39.449,-38.2141,-33.3757,-39.5152,-32.1794,-28.6423,-51.1308,-37.4211,-43.6202,-45.5935,-42.038,-34.9773,-36.7033,-34.8101,-33.5058,-30.5567,-39.2305,-39.0145,-37.2428,-45.7646,-46.2986,-34.4863,-35.1465,-32.4584,-35.4473,-39.9699,-45.8607,-44.0595,-43.2571,-41.5058,-48.2433,-50.9927,-27.6419,-31.5067,-41.1353,-39.2275,-31.4088,-35.5579,-40.9834,-33.2995,-30.5886,-37.4629,-36.1464,-45.0581,-30.6081,-33.3593,-41.4398,-40.6654,-32.476,-38.7395,-39.5522,-42.3353,-27.0054,-43.1575,-52.5904,-44.0795,-40.7191,-38.6833,-36.7132,-39.7927,-44.597,-43.5693,-38.3434,-41.4081,-37.6773,-34.3109,-34.7036,-39.1592,-33.4878,-37.7737,-31.6876,-31.0916,-32.9417,-30.684,-41.154,-38.3824,-32.5581,-42.2481,-44.4389
-4216.08,0.904838,0.285945,4,15,0,4227.26,70.661,36.0262,172.327,58.525,60.33,59.8622,18.6718,50.4749,18.0172,121.985,148.545,30.0681,151.277,0.12071,-1.03711,-0.698777,-1.41936,-0.981113,-1.51143,-1.30187,-1.06301,-1.72092,-1.21336,-0.644908,-0.842186,-1.32799,-1.16669,-1.34105,0.469216,0.354477,0.497193,0.241868,0.374894,0.220594,0.272021,0.345414,0.178902,0.297196,0.524711,0.430768,0.265009,0.311396,-35.4919,-38.6722,-33.4742,-47.4645,-39.5951,-35.7849,-40.6225,-46.0718,-39.914,-35.4463,-49.9445,-38.3204,-39.6635,-37.2273,-39.3773,-49.2586,-44.9221,-35.2183,-41.7483,-43.4313,-34.7077,-44.2246,-42.4485,-39.7772,-39.6763,-32.9542,-33.2156,-38.3918,-43.3908,-32.6505,-32.6529,-38.5759,-39.8068,-32.9301,-39.9367,-32.7526,-29.8591,-52.3459,-36.6123,-42.8469,-46.5393,-42.7712,-35.9219,-38.1895,-35.6017,-33.5116,-30.2458,-39.7377,-40.0288,-37.8624,-46.1554,-45.8079,-34.3038,-34.7829,-32.7886,-35.4903,-39.9422,-45.0063,-43.298,-42.7749,-41.222,-48.3992,-51.655,-27.5932,-31.7397,-41.6631,-38.9632,-31.8949,-34.8738,-41.4242,-32.7398,-30.2187,-37.2534,-36.2563,-46.0098,-30.5649,-34.2083,-41.4488,-41.4805,-32.5368,-37.0355,-39.3288,-42.5093,-27.1189,-44.2976,-53.9447,-44.9127,-39.6183,-38.9337,-37.658,-40.2224,-44.5151,-43.8445,-38.3234,-42.0713,-37.6624,-33.9039,-33.8068,-39.6963,-33.2611,-37.996,-31.6962,-30.8697,-33.3468,-30.366,-41.6834,-38.7383,-33.7991,-42.418,-44.5942
-4220.14,0.97379,0.285945,4,15,0,4232.73,75.819,36.7162,175.525,44.791,68.2608,56.3338,17.6116,43.9965,18.3256,129.88,123.972,27.7522,138.546,0.114232,-1.14544,-0.533487,-1.50372,-1.45956,-1.73286,-1.41932,-1.51389,-1.6088,-0.956922,-0.669913,-1.12637,-1.42359,-1.06882,-1.32798,0.381356,0.318083,0.586556,0.222301,0.232338,0.176779,0.241878,0.220052,0.200128,0.384073,0.511753,0.324207,0.240848,0.343412,-35.2284,-39.8515,-33.0515,-50.7029,-40.1446,-35.6532,-41.3146,-45.6052,-40.3445,-35.9984,-50.1331,-38.2095,-40.3787,-37.5638,-38.3735,-50.0403,-43.6402,-36.0594,-40.9652,-44.8489,-34.2094,-43.8289,-42.6706,-39.9754,-39.5298,-32.6193,-33.8761,-38.5775,-43.479,-32.5089,-33.3427,-39.3932,-37.4567,-33.7046,-39.5945,-32.9396,-29.0883,-49.6584,-37.1756,-42.7483,-44.5732,-40.8486,-34.7949,-36.3661,-34.6049,-33.738,-31.1782,-38.812,-37.8749,-37.0113,-45.5565,-46.162,-35.0551,-35.7424,-32.3803,-36.0659,-40.6061,-45.342,-43.3177,-43.7598,-42.0381,-46.8983,-50.8634,-28.7921,-31.6447,-41.813,-39.1504,-32.3636,-35.6768,-42.2174,-34.5007,-30.8338,-38.5705,-35.5557,-43.7207,-32.5013,-34.4955,-41.3983,-40.2549,-33.2866,-37.4677,-40.0832,-43.3521,-27.9574,-42.9684,-54.4955,-43.5549,-39.9283,-38.9279,-35.989,-39.9823,-44.7006,-43.3743,-38.9349,-41.8613,-38.4736,-33.9596,-33.9065,-40.1394,-33.9794,-38.3257,-31.8037,-31.6272,-33.4031,-30.5962,-41.9379,-38.5497,-34.4218,-42.6588,-43.729
-4206.54,0.998236,0.285945,4,15,0,4227.29,73.0604,33.9436,181.347,58.4793,61.0908,56.5306,26.8736,47.3004,17.8071,115.131,137.622,29.4812,171.286,0.130895,-1.16408,-0.871056,-1.19627,-1.13295,-1.54896,-1.45907,-0.633857,-1.58752,-1.19022,-0.811429,-0.959025,-1.20273,-1.39357,-1.06215,0.330762,0.312209,0.418509,0.30232,0.322081,0.212469,0.232451,0.530542,0.204432,0.304154,0.444223,0.383267,0.300372,0.248188,-35.9298,-39.1433,-33.1007,-47.4702,-39.4688,-36.0544,-39.117,-47.0335,-39.6104,-35.9485,-49.2272,-38.0761,-38.8964,-38.212,-39.1424,-49.5856,-44.0002,-35.3168,-42.0646,-42.9303,-34.6677,-44.7444,-42.161,-40.0582,-39.8574,-33.1795,-33.7302,-38.6951,-44.092,-32.6214,-33.3097,-38.7859,-38.9842,-33.5768,-39.0371,-33.1562,-30.045,-51.5977,-37.5968,-42.2389,-45.3814,-41.5646,-35.3705,-38.1255,-34.9759,-33.4,-31.455,-39.4059,-38.7774,-36.8691,-45.78,-46.1601,-34.3951,-35.7261,-32.6459,-35.7514,-39.7344,-45.5821,-43.4186,-42.6074,-41.4097,-46.7471,-51.1255,-28.1019,-31.9283,-41.6905,-38.6626,-31.7626,-35.4645,-41.0162,-33.4232,-30.8428,-37.3624,-35.9211,-45.441,-31.7892,-35.5058,-40.6778,-40.8805,-32.7768,-37.1867,-39.1545,-42.7175,-27.1865,-43.1396,-52.6158,-44.2578,-40.9481,-38.877,-36.7883,-40.139,-44.0295,-43.126,-38.5259,-41.4907,-38.1051,-33.6473,-33.4242,-39.8353,-33.7851,-38.1216,-32.0551,-30.6241,-33.6845,-30.447,-41.6704,-38.3927,-33.5508,-42.9647,-43.4791
